,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,UUT_RW_DRIVE_FILTERED_SPEED_RPM1,UUT_RW_DRIVE_FILTERED_SPEED_RPM2,UUT_RW_DRIVE_FILTERED_SPEED_RPM3,UUT_IMU_IMU_AVG_VECTOR_BODY1_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY2_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY3_DPS,UUT_REFS_SUN_MODEL_VECTOR_ECI1,UUT_REFS_SUN_MODEL_VECTOR_ECI2,UUT_REFS_SUN_MODEL_VECTOR_ECI3,UUT_REFS_MOON_MODEL_VECTOR_ECI1,UUT_REFS_MOON_MODEL_VECTOR_ECI2,UUT_REFS_MOON_MODEL_VECTOR_ECI3,UUT_ATT_CTRL_PAYLOAD_ERROR1,UUT_ATT_CTRL_PAYLOAD_ERROR2,UUT_ATT_CTRL_PAYLOAD_ERROR3,UUT_ATT_CTRL_CONTROL_TO_PAYLOAD,UUT_ATT_CTRL_PAYLOAD_CONTROL_USED,timestamp_
699,1679324444.15381,45005.4588443634,1679324444.15381,45005.4588443634,5564,1.35822722913205e+19,1,512,700,732639680,0.4,REALTIME,134,0,102,0,0,0,EN,EN,732639680.399997,YES,1257457,26,85,18,20,8.80000011,5.86499988269999,6.10499987789999,6.21999987559999,12.1640006082,5.48499989029999,6.86950027478,3.45700013828,4.98550019942,3.32050013282,9.04800036192,3.96950015878,0.21350000854,0.68350002734,0.3725000149,0.02450000098,5.02400020096,17.14200068568,13.1025005241,10.43800041752,2.3850000954,0.89700003588,2.31950009278,OFF,732639680.599997,1640.90835795457,-4592.97213035138,-4515.60827421957,6.772571745,-0.556309495,3.02825525,4313.44550432771,-2257.32056713396,-4525.19427374027,5.520580505,4.506204215,3.015761485,YES,732639680,1636.84793815759,-4592.64045036796,-4517.42707412863,6.77446851,-0.560072415,3.02412149,8.6685712552,9.70571409159999,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,6.0329995978,NOT_ACTIVE,NO,YES,0.397464714050705,-0.807248796855023,0.389022511219549,0.197566765548664,0.004609645,0.006000715,-0.00297404,YES,NO,YES,51,0,0.0025000001,41,18,8,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.655239983619,0.325039991874,-0.681919982952,-0.603919984902,-0.797039980074,3.9999999e-05,-0.57879998553,-0.773159980671,0.259279993518,0.0003923459882296,0.0010476769685696,0.364653725060387,0.931142497065724,157.6560078828,-117.5020058751,1195.20005976,0.240642266735677,0.457793264575729,-0.360963400103516,0.999959975001,-0.009279999768,-0.0039999999,0.96319997592,-0.215959994601,-0.159999996,0,0,0,0,0,2023-03-20 15:00:44.153809920
700,1679324444.25681,45005.4588455556,1679324444.25681,45005.4588455556,5565,1.35822722913205e+19,1,512,701,732639680,0.6,REALTIME,134,0,102,0,0,0,EN,EN,732639680.599996,YES,1257458,26,85,18,20,8.80000011,5.8899998822,6.1249998775,6.21999987559999,12.1840006092,5.48499989029999,6.86950027478,3.45700013828,4.98800019952,3.32050013282,9.04800036192,3.9650001586,0.22600000904,0.6775000271,0.3725000149,0.02450000098,5.02400020096,17.025000681,13.0825005233,10.41700041668,2.30050009202,0.86650003466,2.3925000957,OFF,732639680.799996,1642.26281788685,-4593.08329034582,-4515.00251424986,6.77211249,-0.55526741,3.02948237,4314.54948427251,-2256.41926717903,-4524.59099377043,5.51941162,4.506815735,3.016991205,YES,732639680,1636.84793815759,-4592.64045036796,-4517.42707412863,6.77446851,-0.560072415,3.02412149,8.6685712552,9.70571409159999,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,6.044999597,NOT_ACTIVE,NO,YES,0.39756844604863,-0.80683095036338,0.389564736708705,0.197996021040079,0.004501455,0.006042335,-0.003096825,YES,NO,YES,51,0,0.0025000001,42,18,9,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.655959983601,0.324959991876,-0.681279982968,-0.603439984914,-0.797399980065,3.9999999e-05,-0.578639985534,-0.773279980668,0.259279993518,0.0003923529882294,0.0010476739685697,0.364660515060184,0.931139838065803,158.2860079143,-113.7180056859,1195.4320597716,0.233766773400372,0.460085095687497,-0.367838893438821,0.999959975001,-0.009279999768,-0.0039999999,0.96319997592,-0.215959994601,-0.159999996,0,0,0,0,0,2023-03-20 15:00:44.256809984
701,1679324444.47083,45005.4588480324,1679324444.47083,45005.4588480324,5566,1.35822722913205e+19,1,512,702,732639680,0.8,REALTIME,134,0,102,0,0,0,EN,EN,732639680.799995,YES,1257459,26,85,18,20,8.80000011,5.8899998822,6.10499987789999,6.21999987559999,12.1640006082,5.48499989029999,6.86950027478,3.45700013828,4.98550019942,3.32050013282,9.04800036192,3.9650001586,0.21350000854,0.68350002734,0.3725000149,0.02450000098,5.02550020102,17.025000681,13.1025005241,10.43800041752,2.63850010554,0.7325000293,2.45850009834,OFF,732639680.999995,1643.61717781913,-4593.19423034027,-4514.39649428016,6.7716529,-0.554225285,3.030709325,4315.65324421732,-2255.5178472241,-4523.98747380061,5.51824243,4.507427005,3.01822076,YES,732639680,1636.84793815759,-4592.64045036796,-4517.42707412863,6.77446851,-0.560072415,3.02412149,8.6685712552,9.70571409159999,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,6.059999596,NOT_ACTIVE,NO,YES,0.397664100046717,-0.806417622371647,0.390108200697835,0.198417322031653,0.004509465,0.006005595,-0.00298025,YES,NO,YES,51,0,0.0025000001,41,18,9,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.656679983583,0.324839991879,-0.680599982985,-0.602959984926,-0.797759980056,3.9999999e-05,-0.578479985538,-0.773359980666,0.259279993518,0.0003923609882291,0.0010476709685698,0.36466730505998,0.931137178065883,158.5880079294,-112.7720056386,1196.0040598002,0.234912688956256,0.457793264575729,-0.361536357881458,0.999959975001,-0.009279999768,-0.0039999999,0.96319997592,-0.215959994601,-0.159999996,0,0,0,0,0,2023-03-20 15:00:44.470830080
702,1679324444.69156,45005.4588505903,1679324444.69156,45005.4588505903,5567,1.35822722913205e+19,1,512,703,732639681,0.0,REALTIME,134,0,102,0,0,0,EN,EN,732639680.999994,YES,1257460,26,85,18,20,8.80000011,5.8899998822,6.10499987789999,6.21999987559999,12.1840006092,5.48499989029999,6.86950027478,3.43150013726,4.98550019942,3.32050013282,9.04800036192,3.9650001586,0.2075000083,0.68350002734,0.3725000149,0.02450000098,5.02400020096,16.90800067632,13.1225005249,10.43800041752,2.4975000999,0.7875000315,2.46350009854,OFF,732639681.199994,1644.97145775142,-4593.30497033474,-4513.79023431047,6.77119297,-0.55318311,3.03193612,4316.75676416215,-2254.61630726917,-4523.3837138308,5.517072945,4.508038035,3.01945015,YES,732639680,1636.84793815759,-4592.64045036796,-4517.42707412863,6.77446851,-0.560072415,3.02412149,8.6685712552,9.70571409159999,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,6.1319995912,NOT_ACTIVE,NO,YES,0.397758322044833,-0.806004735879905,0.390649811187003,0.198840057523198,0.004484255,0.006014505,-0.002976215,YES,NO,YES,51,0,0.0025000001,42,18,8,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.657439983564,0.324759991881,-0.679959983001,-0.602479984938,-0.798119980047,0.0,-0.578359985541,-0.773479980663,0.259279993518,0.0003923689882289,0.0010476679685699,0.364674095059776,0.931134519065963,153.320007666,-112.40000562,1196.4960598248,0.23319381562243,0.458939180131613,-0.361536357881458,0.999959975001,-0.009279999768,-0.0039999999,0.96319997592,-0.215959994601,-0.159999996,0,0,0,0,0,2023-03-20 15:00:44.691559936
703,1679324444.91499,45005.4588531713,1679324444.91499,45005.4588531713,5568,1.35822722913205e+19,1,512,704,732639681,0.2,REALTIME,134,0,102,0,0,0,EN,EN,732639681.199998,YES,1257461,26,85,18,20,8.80000011,5.8899998822,6.10499987789999,6.21999987559999,12.1840006092,5.48499989029999,6.86950027478,3.43150013726,4.98550019942,3.32050013282,9.04800036192,3.96950015878,0.20150000806,0.6775000271,0.3725000149,0.02450000098,5.02400020096,16.75150067006,13.1025005241,10.41700041668,2.31950009278,0.89700003588,2.36800009472,OFF,732639681.399998,1646.32569768371,-4593.41551032921,-4513.1837143408,6.770732695,-0.552140865,3.033162785,4317.86010410698,-2253.71460731426,-4522.779693861,5.51590312,4.508648835,3.020679415,YES,732639681,1643.6218778189,-4593.19871034005,-4514.40029427997,6.772227335,-0.55484463,3.03020983,8.6685712552,9.70571409159999,17,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,6.0629995958,NOT_ACTIVE,NO,YES,0.397851443042971,-0.805590548888188,0.391190932676181,0.199267938514641,0.004462605,0.00606074,-0.0029935,YES,NO,YES,51,0,0.0025000001,43,19,9,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.658159983546,0.324679991883,-0.679279983018,-0.60199998495,-0.798479980038,0.0,-0.578199985545,-0.77359998066,0.259279993518,0.0003923759882287,0.00104766596857,0.364680885059573,0.931131860066043,154.460007723,-116.7460058373,1205.1680602584,0.231474942288604,0.461231011243381,-0.3621093156594,0.999959975001,-0.009279999768,-0.0039999999,0.96319997592,-0.215959994601,-0.159999996,0,0,0,0,0,2023-03-20 15:00:44.914989824
704,1679324445.12791,45005.4588556366,1679324445.12791,45005.4588556366,5569,1.35822722913205e+19,1,512,705,732639681,0.4,REALTIME,134,0,102,0,0,0,EN,EN,732639681.399997,YES,1257462,26,85,18,20,8.80000011,5.8899998822,6.1249998775,6.21999987559999,12.1640006082,5.48499989029999,6.86950027478,3.43150013726,4.98550019942,3.32050013282,9.04300036172,3.9650001586,0.20150000806,0.69600002784,0.3725000149,0.02450000098,5.02400020096,16.67350066694,13.1025005241,10.43800041752,2.60100010404,0.775000031,2.41200009648,OFF,732639681.599997,1647.679777616,-4593.52583032369,-4512.57695437114,6.7702721,-0.5510986,3.03438925,4318.96316405183,-2252.81282735935,-4522.17543389121,5.51473303,4.509259375,3.021908485,YES,732639681,1643.6218778189,-4593.19871034005,-4514.40029427997,6.772227335,-0.55484463,3.03020983,8.6685712552,9.70571409159999,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,6.1409995906,NOT_ACTIVE,NO,YES,0.397937535041249,-0.80517744989645,0.391739433165211,0.199687678006246,0.00453631,0.00605002,-0.00288608,YES,NO,YES,51,0,0.0025000001,43,19,9,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.658919983527,0.324559991886,-0.678599983035,-0.601559984961,-0.798839980029,0.0,-0.578079985548,-0.773719980657,0.259279993518,0.0003923839882284,0.0010476629685701,0.364687675059369,0.931129201066123,155.2920077646,-110.3180055159,1205.8440602922,0.236631562290082,0.460658053465439,-0.355806780102037,0.999959975001,-0.009279999768,-0.0039999999,0.96319997592,-0.215959994601,-0.159999996,0,0,0,0,0,2023-03-20 15:00:45.127909888
705,1679324445.24192,45005.458856956,1679324445.24192,45005.458856956,5570,1.35822722913205e+19,1,512,706,732639681,0.6,REALTIME,134,0,102,0,0,0,EN,EN,732639681.599996,YES,1257463,26,85,18,20,8.80000011,5.8899998822,6.1249998775,6.21999987559999,12.1640006082,5.48499989029999,6.86950027478,3.43150013726,4.98800019952,3.32050013282,9.04800036192,3.9650001586,0.20150000806,0.68350002734,0.3725000149,0.02450000098,5.02400020096,16.45900065836,13.1225005249,10.45900041836,2.64800010592,0.8425000337,2.44150009766,OFF,732639681.799996,1649.0337775483,-4593.63595031819,-4511.96995440149,6.769811165,-0.550056295,3.035615555,4320.06598399669,-2251.91092740444,-4521.57093392144,5.51356264,4.509869675,3.023137385,YES,732639681,1643.6218778189,-4593.19871034005,-4514.40029427997,6.772227335,-0.55484463,3.03020983,8.6685712552,9.70571409159999,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,6.2369995842,NOT_ACTIVE,NO,YES,0.398024836539503,-0.8047699754046,0.392278196154435,0.200098208498035,0.004474935,0.00592115,-0.00285681,YES,NO,YES,51,0,0.0025000001,43,19,9,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.659639983509,0.324439991889,-0.677959983051,-0.601079984973,-0.799159980021,0.0,-0.577919985552,-0.773799980655,0.259279993518,0.0003923919882282,0.0010476599685702,0.364694464059165,0.931126541066202,153.9460076973,-109.8260054913,1207.9900603995,0.232620857844488,0.453209602352192,-0.354660864546153,0.999959975001,-0.009279999768,-0.0039999999,0.96319997592,-0.215959994601,-0.159999996,0,0,0,0,0,2023-03-20 15:00:45.241920000
706,1679324445.45594,45005.4588594329,1679324445.45594,45005.4588594329,5571,1.35822722913205e+19,1,512,707,732639681,0.8,REALTIME,134,0,102,0,0,0,EN,EN,732639681.799995,YES,1257464,26,85,18,20,8.80000011,5.8899998822,6.1249998775,6.21999987559999,12.1640006082,5.48499989029999,6.86950027478,3.43150013726,4.98800019952,3.32050013282,9.04800036192,3.9650001586,0.20150000806,0.68350002734,0.3725000149,0.02450000098,5.02400020096,16.45900065836,13.1225005249,10.45900041836,2.64800010592,0.8425000337,2.44150009766,OFF,732639681.999995,1650.38769748061,-4593.74585031269,-4511.36271443185,6.769349895,-0.549013945,3.03684169,4321.16856394156,-2251.00888744955,-4520.96619395167,5.512391955,4.51047973,3.024366125,YES,732639681,1643.6218778189,-4593.19871034005,-4514.40029427997,6.772227335,-0.55484463,3.03020983,8.6685712552,9.70571409159999,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,6.2519995832,NOT_ACTIVE,NO,YES,0.398108128037837,-0.80435546841289,0.392834303143313,0.200507777489844,0.004637905,0.00601225,-0.002814045,YES,NO,YES,51,0,0.0025000001,43,19,8,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.660359983491,0.324319991892,-0.677279983068,-0.600639984984,-0.799519980012,3.9999999e-05,-0.577799985555,-0.773879980653,0.259319993517,0.000392398988228,0.0010476569685702,0.364701254058962,0.931123882066282,153.0080076504,-111.7040055852,1210.6740605337,0.241788182291561,0.458366222353671,-0.351796075656442,0.999959975001,-0.009279999768,-0.0039999999,0.96319997592,-0.215959994601,-0.159999996,0,0,0,0,0,2023-03-20 15:00:45.455940096
707,1679324445.56993,45005.4588607523,1679324445.56993,45005.4588607523,5572,1.35822722913205e+19,1,512,708,732639682,0.0,REALTIME,134,0,102,0,0,0,EN,EN,732639681.999994,YES,1257465,26,85,18,20,8.80000011,5.8899998822,6.1249998775,6.21999987559999,12.1840006092,5.48499989029999,6.86950027478,3.4825001393,4.98550019942,3.32050013282,9.04300036172,3.9650001586,0.2075000083,0.70200002808,0.3725000149,0.02450000098,5.02400020096,16.38050065522,13.1225005249,10.43800041752,2.5825001033,0.85450003418,2.37050009482,OFF,732639682.199994,1651.74149741292,-4593.85555030721,-4510.75523446222,6.76888829,-0.54797155,3.038067665,4322.27092388644,-2250.10672749465,-4520.36119398192,5.511220965,4.51108954,3.025594705,YES,732639681,1643.6218778189,-4593.19871034005,-4514.40029427997,6.772227335,-0.55484463,3.03020983,8.6685712552,9.70571409159999,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,6.2369995842,NOT_ACTIVE,NO,YES,0.398196576536068,-0.803942091921157,0.393381053132378,0.200917659481646,0.004567295,0.00595499,-0.002871025,YES,NO,YES,51,0,0.0025000001,42,18,8,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.661119983472,0.324199991895,-0.676639983084,-0.600199984995,-0.799839980004,3.9999999e-05,-0.577679985558,-0.773959980651,0.259319993517,0.0003924069882277,0.0010476539685703,0.364708044058758,0.931121222066362,150.3300075165,-106.3680053184,1201.5480600774,0.237204520068025,0.455501433463961,-0.355233822324095,0.999959975001,-0.009279999768,-0.0039999999,0.96319997592,-0.2159999946,-0.160039995999,0,0,0,0,0,2023-03-20 15:00:45.569929984
708,1679324445.89296,45005.4588644907,1679324445.89296,45005.4588644907,5573,1.35822722913205e+19,1,512,709,732639682,0.2,REALTIME,134,0,102,0,0,0,EN,EN,732639682.199998,YES,1257466,26,85,18,20,8.80000011,5.8899998822,6.1249998775,6.21999987559999,12.1640006082,5.48499989029999,6.86950027478,3.4825001393,4.98800019952,3.32050013282,9.04800036192,3.9650001586,0.2075000083,0.70200002808,0.3725000149,0.02450000098,5.02400020096,16.02950064118,13.1225005249,10.43800041752,2.72300010892,0.72650002906,2.43400009736,OFF,732639682.399998,1653.09527734523,-4593.96505030173,-4510.14747449261,6.76842634,-0.54692908,3.039293515,4323.37308383133,-2249.20442753977,-4519.75593401219,5.51004964,4.51169912,3.026823155,YES,732639682,1650.38691748064,-4593.74399031278,-4511.36155443191,6.769265615,-0.548857,3.036914765,8.6685712552,9.70571409159999,16,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,6.2429995838,NOT_ACTIVE,NO,YES,0.398274367534512,-0.803527075929458,0.393939932621201,0.201328229473435,0.00464697,0.00605386,-0.002770125,YES,NO,YES,51,0,0.0025000001,42,18,8,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.661839983454,0.324079991898,-0.675959983101,-0.599759985006,-0.800199979995,3.9999999e-05,-0.577559985561,-0.774039980649,0.259359993516,0.0003924149882275,0.0010476509685704,0.364714834058554,0.931118563066442,150.9720075486,-107.960005398,1199.500059975,0.242361140069503,0.460085095687497,-0.349504244544674,0.999959975001,-0.009279999768,-0.0039999999,0.96319997592,-0.2159999946,-0.160039995999,0,0,0,0,0,2023-03-20 15:00:45.892960000
