,C:\BCT\71sw0078_f_cosmos_click\outputs\logs\xb1_click\2022_09_06_16_28_37_tlm.bin,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98
10,UUT,GPS,1662496127,28:47.5,1662496127,28:47.5,1603,1.35823E+19,18,158,9,431815161,0,REALTIME,715811360,-409.3766995,-4207.43893,-5321.716534,7.331567745,-0.344765955,-0.29062422,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21008170,22369470,22700867,25216954,25666844,-20178,24609,29058,-9416,-28995,41.9,52.3,41.2,44.6,30.6,671136772,671136804,939572292,939572324,671134852,1460718425,5,5,2,17.15428537,18.00857107,0.012451362,5.106500204,3.24800013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
11,UUT,GPS,1662496128,28:48.5,1662496128,28:48.5,1604,1.35823E+19,18,158,10,431815162,0,REALTIME,715811361,-402.0449399,-4207.78159,-5322.003734,7.33201916,-0.3405394,-0.28381346,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21012013,22364790,22695339,25218748,25672361,-20213,24579,29040,-9442,-28995,42.1,52.2,41.2,44.8,31.4,671136772,671136804,939572292,939572324,671134852,1461718424,5,5,2,17.15428537,18.00857107,0.012695506,5.110500204,3.24300013,3.233333495,1.84,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
12,UUT,GPS,1662496129,28:49.4,1662496129,28:49.4,1605,1.35823E+19,18,158,11,431815163,0,REALTIME,715811362,-394.7127003,-4208.12001,-5322.284354,7.3324781,-0.336311435,-0.27715556,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21015863,22360116,22689815,25220547,25677879,-20248,24549,29020,-9468,-28996,42,52.1,41.6,44.5,30.8,671136772,671136804,939572292,939572324,671134852,1462718423,5,5,2,17.15428537,18.00857107,0.012695506,5.116500205,3.237000129,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
13,UUT,GPS,1662496130,28:50.4,1662496130,28:50.4,1606,1.35823E+19,18,158,12,431815164,0,REALTIME,715811363,-387.3800206,-4208.45421,-5322.558174,7.332917105,-0.332055755,-0.270369445,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21019719,22355447,22684294,25222351,25683397,-20283,24519,29001,-9494,-28996,41.8,52.1,41.5,44.4,31.6,671136772,671136804,939572292,939572324,671134852,1463718423,5,5,2,17.15428537,18.00857107,0.012573434,5.108500204,3.25050013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
14,UUT,GPS,1662496131,28:51.4,1662496131,28:51.4,1607,1.35823E+19,18,158,13,431815165,0,REALTIME,715811364,-380.046741,-4208.78451,-5322.827374,7.333375115,-0.327789525,-0.26363796,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21023582,22350785,22678778,25224161,25688915,-20318,24488,28982,-9521,-28996,41.9,52.1,41.6,44.4,32,671136772,671136804,939572292,939572324,671134852,1464718422,5,5,2,17.15428537,18.00857107,0.012573434,5.110500204,3.24550013,3.233333495,1.82,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0
15,UUT,GPS,1662496132,28:52.2,1662496132,28:52.2,1608,1.35823E+19,18,158,14,431815166,0,REALTIME,715811365,-372.7132014,-4209.11021,-5323.087534,7.33376914,-0.323570995,-0.256835265,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21027452,22346128,22673264,25225975,25694433,-20352,24458,28962,-9547,-28994,42.1,52.2,41.7,44.4,31.7,671136772,671136804,939572292,939572324,671134852,1465718422,5,5,2,17.15428537,18.00857107,0.012573434,5.106500204,3.24650013,3.233333495,1.82,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0
16,UUT,GPS,1662496134,28:53.5,1662496134,28:53.5,1609,1.35823E+19,18,158,15,431815167,0,REALTIME,715811366,-365.3792217,-4209.43171,-5323.341174,7.33419317,-0.319334215,-0.25009631,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21031328,22341476,22667755,25227794,25699950,-20387,24428,28943,-9573,-28995,42,52.2,41.9,44.5,31.8,671136772,671136804,939572292,939572324,671136900,1466718421,5,5,2,17.15428537,18.00857107,0.012695506,5.106500204,3.24550013,3.233333495,1.84,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0
17,UUT,GPS,1662496135,28:54.5,1662496135,28:54.5,1610,1.35823E+19,18,158,16,431815168,0,REALTIME,715811367,-358.0448221,-4209.74897,-5323.587974,7.33462666,-0.315092815,-0.24335644,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21035211,22336831,22662249,25229618,25705468,-20421,24398,28925,-9599,-28993,42.1,52.3,41.9,44.4,30.6,671136772,671136804,939572292,939572324,671136900,1467718420,5,5,2,17.15428537,18.00857107,0.012695506,5.108500204,3.24800013,3.233333495,1.8,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0
18,UUT,GPS,1662496136,28:55.5,1662496136,28:55.5,1611,1.35823E+19,18,158,17,431815169,0,REALTIME,715811368,-350.7100225,-4210.062009,-5323.828274,7.33499894,-0.310821915,-0.236534345,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21039100,22332191,22656747,25231447,25710985,-20456,24368,28905,-9625,-28994,42,52.4,42.1,44.6,31.5,671136772,671136804,939572292,939572324,671136900,1468718420,5,5,2,17.15428537,18.00857107,0.012939651,5.110500204,3.24900013,3.233333495,1.82,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0
19,UUT,GPS,1662496136,28:56.5,1662496136,28:56.5,1612,1.35823E+19,18,158,18,431815170,0,REALTIME,715811369,-343.3748228,-4210.370789,-5324.061494,7.33539021,-0.30663005,-0.22976823,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21042996,22327557,22651248,25233282,25716502,-20490,24338,28886,-9651,-28991,42.1,52.4,42.3,44.7,31.6,671136772,671136804,939572292,939572324,671136900,1469718419,5,5,2,17.15428537,18.00857107,0.01232929,5.108500204,3.25050013,3.233333495,1.82,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0
20,UUT,GPS,1662496137,28:57.5,1662496137,28:57.5,1613,1.35823E+19,18,158,19,431815171,0,REALTIME,715811370,-336.0392432,-4210.675309,-5324.287914,7.335769,-0.30239559,-0.222968315,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21046899,22322928,22645753,25235121,25722020,-20526,24306,28866,-9678,-28991,42.1,52.4,42.3,44.6,31.4,671136772,671136804,939572292,939572324,671136900,1470718418,5,5,2,17.15428537,18.00857107,0.012695506,5.108500204,3.25050013,3.233333495,1.82,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0
21,UUT,GPS,1662496138,28:58.5,1662496138,28:58.5,1614,1.35823E+19,18,158,20,431815172,0,REALTIME,715811371,-328.7032836,-4210.975589,-5324.507614,7.336134065,-0.29810778,-0.21624088,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21050808,22318306,22640262,25236965,25727537,-20560,24276,28846,-9705,-28992,42,52.4,42.4,44.4,32.3,671136772,671136804,939572292,939572324,671136900,1471718418,5,5,2,17.15428537,18.00857107,0.012451362,5.118500205,3.24300013,3.233333495,1.82,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0
22,UUT,GPS,1662496140,29:00.4,1662496140,29:00.4,1615,1.35823E+19,18,158,21,431815173,0,REALTIME,715811372,-321.3669439,-4211.271689,-5324.720854,7.33651612,-0.29395698,-0.209521605,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21054724,22313689,22634775,25238814,25733054,-20596,24245,28827,-9731,-28991,41.8,52.4,42.6,44.4,32.1,671136772,671136804,939572292,939572324,671136900,1472718417,5,5,2,17.15428537,18.00857107,0.012695506,5.114500205,3.23800013,3.233333495,1.82,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0
23,UUT,GPS,1662496141,29:00.6,1662496141,29:00.6,1616,1.35823E+19,18,158,22,431815174,0,REALTIME,715811373,-314.0302443,-4211.563489,-5324.927074,7.33687921,-0.28969515,-0.20279005,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,22,21058646,22309078,22629291,25240668,25738571,-20630,24214,28807,-9757,-28992,41.9,52.5,42.7,44.4,32.1,671136772,671136804,939572292,939572324,671136900,1473718417,5,5,2,17.15428537,18.00857107,0.01232929,5.106500204,3.25050013,3.26666683,1.82,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0
24,UUT,GPS,1662496141,29:01.4,1662496141,29:01.4,1617,1.35823E+19,18,158,23,431815175,0,REALTIME,715811374,-306.6931047,-4211.851089,-5325.127094,7.337236915,-0.285420735,-0.19600408,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,5,21062575,22304474,22623811,25242528,24694635,-20664,24184,28788,-9783,32767,41.8,52.4,42.8,44.4,50.4,671136772,671136804,939572292,939572324,939572388,1474718416,5,5,2,17.15428537,18.00857107,0.012695506,5.110500204,3.25050013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
25,UUT,GPS,1662496142,29:02.4,1662496142,29:02.4,1618,1.35823E+19,18,158,24,431815176,0,REALTIME,715811375,-299.355705,-4212.134409,-5325.319794,7.33754584,-0.2811677,-0.189221265,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,5,21066511,22299874,22618335,25244392,24687181,-20699,24153,28768,-9810,32767,42,52.4,42.9,44.2,50.6,671136772,671136804,939572292,939572324,939572388,1475718415,5,5,2,17.15428537,18.00857107,0.012817578,5.110500204,3.24300013,3.233333495,1.84,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
26,UUT,GPS,1662496143,29:03.4,1662496143,29:03.4,1619,1.35823E+19,18,158,25,431815177,0,REALTIME,715811376,-292.0179854,-4212.413509,-5325.505734,7.33789429,-0.276948035,-0.18252592,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,5,21070453,22295281,22612862,25246261,24679730,-20733,24122,28748,-9836,32767,41.9,52.4,43,44.3,50.6,671136772,671136804,939572292,939572324,939572388,1476718415,5,5,2,17.15428537,18.00857107,0.012573434,5.116500205,3.24650013,3.233333495,1.8,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
27,UUT,GPS,1662496144,29:04.3,1662496144,29:04.3,1620,1.35823E+19,18,158,26,431815178,0,REALTIME,715811377,-284.6799258,-4212.688369,-5325.684934,7.338258065,-0.27274044,-0.175774545,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,26,2,25,9,5,21074402,22290694,22607393,25248135,24672281,-20767,24092,28729,-9861,32767,41.9,52.5,43,44.2,50.6,671136772,671136804,939572292,939572324,939572388,1477718414,5,5,2,17.15428537,18.00857107,0.012573434,5.116500205,3.24300013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
