,UUT GPS PACKET_TIMESECONDS,UUT GPS PACKET_TIMEFORMATTED,UUT GPS RECEIVED_TIMESECONDS,UUT GPS RECEIVED_TIMEFORMATTED,UUT GPS RECEIVED_COUNT,UUT GPS SYNC,UUT GPS MSG_ID,UUT GPS LEN,UUT GPS SEQ,UUT GPS CCSDS_TAI_SECS,UUT GPS CCSDS_TAI_SUBSECS,UUT GPS CCSDS_REALTIME,UUT GPS GPS_TIME,UUT GPS GPS_POSITION_ECEF1,UUT GPS GPS_POSITION_ECEF2,UUT GPS GPS_POSITION_ECEF3,UUT GPS GPS_VELOCITY_ECEF1,UUT GPS GPS_VELOCITY_ECEF2,UUT GPS GPS_VELOCITY_ECEF3,UUT GPS MSG_RX_STATUS,UUT GPS AUX1_EVENT,UUT GPS AUX2_EVENT,UUT GPS AUX3_EVENT,UUT GPS DIG_FILT_EN,UUT GPS TRACKING_MODE,UUT GPS VERSION_BIT1,UUT GPS VERSION_BIT0,UUT GPS SOFTWARE_RESOURCE,UUT GPS EXT_OSC_LOCKED,UUT GPS CLOCK_MODEL,UUT GPS CLOCK_STEERING,UUT GPS POS_FIX,UUT GPS POS_SOL,UUT GPS ALMANAC_KNOWN,UUT GPS IMU_COMM,UUT GPS INS_RESET,UUT GPS JAMMER_DETECTED,UUT GPS ANT_GAIN_STATE,UUT GPS TRANSMIT_OVERRUN,UUT GPS INPUT_OVERRUN,UUT GPS LINK_OVERRUN,UUT GPS COM_BUF_OVERRUN,UUT GPS CPU_OVERLOAD,UUT GPS ANT_SHORT_CIRCUIT,UUT GPS ANT_OPEN_CIRCUIT,UUT GPS LNA_FAILURE,UUT GPS ANT_POWER_STATUS,UUT GPS VOLT_STATUS,UUT GPS TEMP_STATUS,UUT GPS ERROR_FLAG,UUT GPS MSG_SAT_PRN1,UUT GPS MSG_SAT_PRN2,UUT GPS MSG_SAT_PRN3,UUT GPS MSG_SAT_PRN4,UUT GPS MSG_SAT_PRN5,UUT GPS MSG_SAT_PSR1,UUT GPS MSG_SAT_PSR2,UUT GPS MSG_SAT_PSR3,UUT GPS MSG_SAT_PSR4,UUT GPS MSG_SAT_PSR5,UUT GPS MSG_SAT_DOPP1,UUT GPS MSG_SAT_DOPP2,UUT GPS MSG_SAT_DOPP3,UUT GPS MSG_SAT_DOPP4,UUT GPS MSG_SAT_DOPP5,UUT GPS MSG_SAT_CNO1,UUT GPS MSG_SAT_CNO2,UUT GPS MSG_SAT_CNO3,UUT GPS MSG_SAT_CNO4,UUT GPS MSG_SAT_CNO5,UUT GPS MSG_SAT_TRACK_STAT1,UUT GPS MSG_SAT_TRACK_STAT2,UUT GPS MSG_SAT_TRACK_STAT3,UUT GPS MSG_SAT_TRACK_STAT4,UUT GPS MSG_SAT_TRACK_STAT5,UUT GPS GPS_SOLUTION_TIME_TAG,UUT GPS GPS_CYCLES_SINCE_CRC_DATA,UUT GPS GPS_CYCLES_SINCE_LATEST_DATA,UUT GPS GPS_LOCK_COUNT,UUT GPS MSG_GPS_TEMP1,UUT GPS MSG_GPS_TEMP2,UUT GPS MSG_ANT_CURRENT,UUT GPS MSG_ANT_VOLTAGE,UUT GPS MSG_GPS_VOLTAGE_SUPPLY,UUT GPS MSG_GPS_VOLTAGE3P3,UUT GPS MSG_GPS_VOLTAGE1P8,UUT GPS MSG_GPS_VOLTAGE1P2,UUT GPS MSG_TRACKED_SATELLITES,UUT GPS MSG_USED_SATELLITES,UUT GPS GPS_HEALTH1_PACK,UUT GPS GPS_POS_LOCK,UUT GPS GPS_TIME_LOCK,UUT GPS MSG_DATA_VALID,UUT GPS GPS_NEW_DATA_RECEIVED,UUT GPS GPS_ENABLE,UUT GPS GPS_VALID,UUT GPS HEALTH1_PACK_SPARE1,Unnamed: 97
10,1662740692.600242,2022/09/09 12:24:52.600,1662740692.600242,2022/09/09 12:24:52.600,830,13582272291320560583,18,158,11,716055926,0.2,REALTIME,716055926,140.94643295267798,-4933.126653343655,-4672.424486378764,6.10298981,2.906336405,-2.884391555,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,22,25,6,15,17,23670052,21160608,24171515,24116661,25507404,-1542,-21023,32767,-20350,30395,41.5,36.4,37.9,36.4,46.6,671136804,939572292,939572324,939572356,939572388,1372542787,1,1,1,15.628571116,16.6057139536,0.012573434128,5.11050020442,3.25150013006,3.233333495,1.8,1.2,14,14,246,YES,YES,YES,YES,YES,YES,0,
11,1662740694.559325,2022/09/09 12:24:54.559,1662740694.559325,2022/09/09 12:24:54.559,831,13582272291320560583,18,158,12,716055927,0.2,REALTIME,716055927,147.04955264752198,-4930.217713489102,-4675.306126234682,6.1032393,2.911521525,-2.878535055,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,29,22,25,6,15,24697685,23670348,21164611,24164488,24120534,-23156,-1571,-21055,32767,-20364,29.6,41.5,35.800000000000004,37.7,36.7,671134724,671136804,939572292,939572324,939572356,1373542787,1,1,1,15.628571116,16.6057139536,0.012695506304,5.11050020442,3.2505001300200003,3.233333495,1.82,1.2,15,15,246,YES,YES,YES,YES,YES,YES,0,
12,1662740694.6733289,2022/09/09 12:24:54.673,1662740694.6733289,2022/09/09 12:24:54.673,832,13582272291320560583,18,158,13,716055928,0.2,REALTIME,716055928,153.152872342356,-4927.303493634813,-4678.181646090906,6.1034498500000005,2.916913945,-2.872597795,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,22,25,6,15,17,23670650,21168621,24157463,24124411,25495837,-1599,-21089,32767,-20378,30388,41.2,35.800000000000004,37.6,36.4,46.6,671136804,939572292,939572324,939572356,939572388,1374542787,1,1,1,15.628571116,16.6057139536,0.012329289776,5.1145002045800005,3.24900012996,3.233333495,1.82,1.2,14,14,246,YES,YES,YES,YES,YES,YES,0,
13,1662740695.874708,2022/09/09 12:24:55.874,1662740695.874708,2022/09/09 12:24:55.874,833,13582272291320560583,18,158,14,716055929,0.2,REALTIME,716055929,159.25645203717698,-4924.38395378079,-4681.051265947424,6.103680265,2.922182865,-2.86667422,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,22,25,6,15,17,23670957,21172638,24150439,24128290,25490055,-1628,-21122,32767,-20391,30385,41.1,36.0,37.6,36.5,46.6,671136804,939572292,939572324,939572356,939572388,1375542787,1,1,1,15.628571116,16.6057139536,0.012695506304,5.11050020442,3.24900012996,3.233333495,1.82,1.2,14,14,246,YES,YES,YES,YES,YES,YES,0,
14,1662740696.856121,2022/09/09 12:24:56.856,1662740696.856121,2022/09/09 12:24:56.856,834,13582272291320560583,18,158,15,716055930,0.2,REALTIME,716055930,165.36025173198698,-4921.459073927033,-4683.91496580424,6.10390705,2.9275409850000003,-2.86069884,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,22,25,6,15,17,23671269,21176660,24143417,24132171,25484273,-1656,-21155,32767,-20404,30382,41.0,35.9,37.4,36.4,46.6,671136804,939572292,939572324,939572356,939572388,1376542786,1,1,1,15.628571116,16.6057139536,0.012329289776,5.10850020434,3.23550012942,3.233333495,1.82,1.2,14,14,246,YES,YES,YES,YES,YES,YES,0,
15,1662740697.837611,2022/09/09 12:24:57.837,1662740697.837611,2022/09/09 12:24:57.837,835,13582272291320560583,18,158,16,716055931,0.2,REALTIME,716055931,171.464251426787,-4918.528894073543,-4686.772725661352,6.10413533,2.93287946,-2.85471804,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,22,25,6,15,17,23671587,21180689,24136396,24136056,25478492,-1685,-21189,32767,-20417,30379,41.1,35.9,37.7,36.6,46.7,671136804,939572292,939572324,939572356,939572388,1377542786,1,1,1,15.628571116,16.6057139536,0.012695506304,5.11050020442,3.23800012952,3.233333495,1.82,1.22,14,14,246,YES,YES,YES,YES,YES,YES,0,
16,1662740698.8170502,2022/09/09 12:24:58.817,1662740698.8170502,2022/09/09 12:24:58.817,836,13582272291320560583,18,158,17,716055932,0.2,REALTIME,716055932,177.568491121575,-4915.593394220317,-4689.624505518763,6.1043242950000005,2.938171965,-2.8487410950000003,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,22,25,6,15,17,23671911,21184724,24129377,24139942,25472711,-1714,-21221,32767,-20431,30375,41.1,36.0,37.3,36.5,46.7,671136804,939572292,939572324,939572356,939572388,1378542786,1,1,1,15.628571116,16.6057139536,0.012451361952,5.11050020442,3.2480001299200003,3.233333495,1.82,1.2,14,14,246,YES,YES,YES,YES,YES,YES,0,
17,1662740699.807769,2022/09/09 12:24:59.807,1662740699.807769,2022/09/09 12:24:59.807,837,13582272291320560583,18,158,18,716055933,0.2,REALTIME,716055933,183.672930816353,-4912.65255436736,-4692.470325376472,6.104529875,2.94344476,-2.84285923,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,22,25,6,15,17,23672239,21188766,24122359,24143831,25466931,-1742,-21254,32767,-20445,30372,41.0,35.800000000000004,37.6,36.8,46.7,671136804,939572292,939572324,939572356,939572388,1379542785,1,1,1,15.628571116,16.6057139536,0.01281757848,5.11650020466,3.2440001297600003,3.233333495,1.82,1.2,14,14,246,YES,YES,YES,YES,YES,YES,0,
18,1662740700.778566,2022/09/09 12:25:00.778,1662740700.778566,2022/09/09 12:25:00.778,838,13582272291320560583,18,158,19,716055934,0.2,REALTIME,716055934,189.77757051112096,-4909.706414514667,-4695.310185234479,6.104727515,2.94871095,-2.83696167,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,22,25,6,15,17,23672574,21192814,24115342,24147723,25461152,-1771,-21288,32767,-20458,30368,40.900000000000006,36.5,37.3,36.5,46.7,671136804,939572292,939572324,939572356,939572388,1380542785,1,1,1,15.628571116,16.6057139536,0.012695506304,5.1145002045800005,3.2430001297200004,3.233333495,1.82,1.2,14,14,246,YES,YES,YES,YES,YES,YES,0,
19,1662740701.770676,2022/09/09 12:25:01.770,1662740701.770676,2022/09/09 12:25:01.770,839,13582272291320560583,18,158,20,716055935,0.2,REALTIME,716055935,195.88241020587895,-4906.754974662239,-4698.143825092797,6.10489179,2.95404669,-2.8308979,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,22,25,6,15,17,23672914,21196868,24108327,24151617,25455373,-1800,-21321,32767,-20471,30365,40.900000000000006,35.9,37.4,36.7,46.7,671136804,939572292,939572324,939572356,939572388,1381542785,1,1,1,15.628571116,16.6057139536,0.012573434128,5.120500204820001,3.2440001297600003,3.233333495,1.82,1.2,15,15,246,YES,YES,YES,YES,YES,YES,0,
20,1662740702.753705,2022/09/09 12:25:02.753,1662740702.753705,2022/09/09 12:25:02.753,840,13582272291320560583,18,158,21,716055936,0.2,REALTIME,716055936,201.987429900628,-4903.798234810076,-4700.971684951403,6.10509967,2.95936075,-2.824921445,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,22,25,6,15,17,23673259,21200928,24101314,24155514,25449595,-1828,-21354,32767,-20484,30361,40.900000000000006,36.2,37.2,36.5,46.8,671136804,939572292,939572324,939572356,939572388,1382542785,1,1,1,15.628571116,16.6057139536,0.012695506304,5.11850020474,3.2455001298200004,3.233333495,1.82,1.2,15,15,246,YES,YES,YES,YES,YES,YES,0,
21,1662740703.736733,2022/09/09 12:25:03.736,1662740703.736733,2022/09/09 12:25:03.736,841,13582272291320560583,18,158,22,716055937,0.2,REALTIME,716055937,208.092629595368,-4900.836174958179,-4703.793504810313,6.10525957,2.96471632,-2.81894334,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,22,25,6,15,17,23673609,21204995,24094302,24159413,25443817,-1857,-21387,32767,-20498,30358,40.900000000000006,36.0,37.3,36.4,46.900000000000006,671136804,939572292,939572324,939572356,939572388,1383542784,1,1,1,15.628571116,16.6057139536,0.012329289776,5.10850020434,3.25150013006,3.26666683,1.82,1.2,15,15,246,YES,YES,YES,YES,YES,YES,0,
22,1662740704.721762,2022/09/09 12:25:04.721,1662740704.721762,2022/09/09 12:25:04.721,842,13582272291320560583,18,158,23,716055938,0.2,REALTIME,716055938,214.19796929010096,-4897.868835106546,-4706.609584669509,6.10540956,2.969951345,-2.812972245,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,22,25,6,15,17,23673966,21209068,24087292,24163315,25438041,-1886,-21420,32767,-20511,30354,40.6,36.4,37.3,36.4,46.7,671136804,939572292,939572324,939572356,939572388,1384542784,1,1,1,15.628571116,16.6057139536,0.012573434128,5.11650020466,3.2440001297600003,3.233333495,1.82,1.2,15,15,246,YES,YES,YES,YES,YES,YES,0,
