,UUT GPS PACKET_TIMESECONDS,UUT GPS PACKET_TIMEFORMATTED,UUT GPS RECEIVED_TIMESECONDS,UUT GPS RECEIVED_TIMEFORMATTED,UUT GPS RECEIVED_COUNT,UUT GPS SYNC,UUT GPS MSG_ID,UUT GPS LEN,UUT GPS SEQ,UUT GPS CCSDS_TAI_SECS,UUT GPS CCSDS_TAI_SUBSECS,UUT GPS CCSDS_REALTIME,UUT GPS GPS_TIME,UUT GPS GPS_POSITION_ECEF1,UUT GPS GPS_POSITION_ECEF2,UUT GPS GPS_POSITION_ECEF3,UUT GPS GPS_VELOCITY_ECEF1,UUT GPS GPS_VELOCITY_ECEF2,UUT GPS GPS_VELOCITY_ECEF3,UUT GPS MSG_RX_STATUS,UUT GPS AUX1_EVENT,UUT GPS AUX2_EVENT,UUT GPS AUX3_EVENT,UUT GPS DIG_FILT_EN,UUT GPS TRACKING_MODE,UUT GPS VERSION_BIT1,UUT GPS VERSION_BIT0,UUT GPS SOFTWARE_RESOURCE,UUT GPS EXT_OSC_LOCKED,UUT GPS CLOCK_MODEL,UUT GPS CLOCK_STEERING,UUT GPS POS_FIX,UUT GPS POS_SOL,UUT GPS ALMANAC_KNOWN,UUT GPS IMU_COMM,UUT GPS INS_RESET,UUT GPS JAMMER_DETECTED,UUT GPS ANT_GAIN_STATE,UUT GPS TRANSMIT_OVERRUN,UUT GPS INPUT_OVERRUN,UUT GPS LINK_OVERRUN,UUT GPS COM_BUF_OVERRUN,UUT GPS CPU_OVERLOAD,UUT GPS ANT_SHORT_CIRCUIT,UUT GPS ANT_OPEN_CIRCUIT,UUT GPS LNA_FAILURE,UUT GPS ANT_POWER_STATUS,UUT GPS VOLT_STATUS,UUT GPS TEMP_STATUS,UUT GPS ERROR_FLAG,UUT GPS MSG_SAT_PRN1,UUT GPS MSG_SAT_PRN2,UUT GPS MSG_SAT_PRN3,UUT GPS MSG_SAT_PRN4,UUT GPS MSG_SAT_PRN5,UUT GPS MSG_SAT_PSR1,UUT GPS MSG_SAT_PSR2,UUT GPS MSG_SAT_PSR3,UUT GPS MSG_SAT_PSR4,UUT GPS MSG_SAT_PSR5,UUT GPS MSG_SAT_DOPP1,UUT GPS MSG_SAT_DOPP2,UUT GPS MSG_SAT_DOPP3,UUT GPS MSG_SAT_DOPP4,UUT GPS MSG_SAT_DOPP5,UUT GPS MSG_SAT_CNO1,UUT GPS MSG_SAT_CNO2,UUT GPS MSG_SAT_CNO3,UUT GPS MSG_SAT_CNO4,UUT GPS MSG_SAT_CNO5,UUT GPS MSG_SAT_TRACK_STAT1,UUT GPS MSG_SAT_TRACK_STAT2,UUT GPS MSG_SAT_TRACK_STAT3,UUT GPS MSG_SAT_TRACK_STAT4,UUT GPS MSG_SAT_TRACK_STAT5,UUT GPS GPS_SOLUTION_TIME_TAG,UUT GPS GPS_CYCLES_SINCE_CRC_DATA,UUT GPS GPS_CYCLES_SINCE_LATEST_DATA,UUT GPS GPS_LOCK_COUNT,UUT GPS MSG_GPS_TEMP1,UUT GPS MSG_GPS_TEMP2,UUT GPS MSG_ANT_CURRENT,UUT GPS MSG_ANT_VOLTAGE,UUT GPS MSG_GPS_VOLTAGE_SUPPLY,UUT GPS MSG_GPS_VOLTAGE3P3,UUT GPS MSG_GPS_VOLTAGE1P8,UUT GPS MSG_GPS_VOLTAGE1P2,UUT GPS MSG_TRACKED_SATELLITES,UUT GPS MSG_USED_SATELLITES,UUT GPS GPS_HEALTH1_PACK,UUT GPS GPS_POS_LOCK,UUT GPS GPS_TIME_LOCK,UUT GPS MSG_DATA_VALID,UUT GPS GPS_NEW_DATA_RECEIVED,UUT GPS GPS_ENABLE,UUT GPS GPS_VALID,UUT GPS HEALTH1_PACK_SPARE1,Unnamed: 97
100,1662682252.145406,2022/09/08 20:10:52.145,1662682252.145406,2022/09/08 20:10:52.145,3360,13582272291320560583,18,158,101,431835502,0.6000000000000001,STORED,715831702,2300.431184978435,5508.660344566969,3235.454998227242,-3.59077039,4.30964126,-4.770312625,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27116742,21331799,25666357,21143618,26374661,-14051,-15153,-32768,-943,15714,36.6,43.400000000000006,50.6,37.1,34.4,671134724,939572260,939572292,939572324,939572356,327871280,3,3,7,14.4085711404,15.385713978,0.012695506304,5.112500204500001,3.24650012986,3.26666683,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
101,1662682252.2484128,2022/09/08 20:10:52.248,1662682252.2484128,2022/09/08 20:10:52.248,3361,13582272291320560583,18,158,102,432001286,0.2,REALTIME,715997486,4601.922549903861,-1650.761277461932,4707.1003846449685,-0.432197705,6.793351535,2.79954504,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,26,3,31,24503209,26938868,24110253,25287178,21264873,32767,-32768,-32434,-7212,-8555,39.8,40.0,40.7,34.1,40.0,671136772,671136804,671136836,939572324,939572388,2903034473,1,1,20,17.094285372399998,18.0085710684,0.012695506304,5.10850020434,3.23800012952,3.233333495,1.82,1.2,15,15,246,YES,YES,YES,YES,YES,YES,0,
102,1662682252.471418,2022/09/08 20:10:52.471,1662682252.471418,2022/09/08 20:10:52.471,3362,13582272291320560583,18,158,103,431835512,0.6000000000000001,STORED,715831712,2264.41028677948,5551.432742428348,3187.546520622666,-3.613408855,4.24478434,-4.81130882,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27143582,21361057,25737816,21145901,26344791,-14156,-15596,-32768,-1456,15678,35.0,43.0,50.400000000000006,36.7,36.4,671136772,939572260,939572292,939572324,939572356,337871277,3,3,7,14.4085711404,15.385713978,0.012695506304,5.11050020442,3.24650012986,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
103,1662682252.57345,2022/09/08 20:10:52.573,1662682252.57345,2022/09/08 20:10:52.573,3363,13582272291320560583,18,158,104,431835522,0.6000000000000001,STORED,715831722,2228.16468859176,5593.554860322242,3139.232103038387,-3.635766045,4.179412185,-4.851680585,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27170622,21391157,25809253,21149159,26314993,-14260,-16037,-32768,-1967,15639,33.800000000000004,42.6,50.1,36.3,37.7,671136772,939572260,939572292,939572324,939572356,347871274,3,3,7,14.4085711404,15.385713978,0.012695506304,5.11050020442,3.24900012996,3.233333495,1.82,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0,
104,1662682252.796424,2022/09/08 20:10:52.796,1662682252.796424,2022/09/08 20:10:52.796,3364,13582272291320560583,18,158,105,431835532,0.6000000000000001,STORED,715831732,2191.697150415137,5635.020398248966,3090.516065474189,-3.6577175,4.113567495,-4.891433715,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27197857,21422090,25880659,21153390,26285276,-14362,-16474,-32768,-2478,15594,33.0,42.7,50.0,36.3,39.7,671136772,939572260,939572292,939572324,939572356,357871271,3,3,7,14.4085711404,15.385713978,0.0122072176,5.10850020434,3.2455001298200004,3.233333495,1.82,1.2,18,18,198,YES,YES,NO,NO,YES,YES,0,
105,1662682252.899426,2022/09/08 20:10:52.899,1662682252.899426,2022/09/08 20:10:52.899,3365,13582272291320560583,18,158,106,431835542,0.6000000000000001,STORED,715831742,2155.01169224941,5675.824796208745,3041.405327929726,-3.679279235,4.047242565,-4.930521425,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27225282,21453851,25952028,21158591,26255646,-14461,-16906,-32768,-2987,15547,31.8,42.6,49.7,36.6,40.8,671136772,939572260,939572292,939572324,939572356,367871268,3,3,7,14.2257140012,15.1399996972,0.012451361952,5.11650020466,3.2440001297600003,3.233333495,1.82,1.2,18,18,198,YES,YES,NO,NO,YES,YES,0,
106,1662682252.9014258,2022/09/08 20:10:52.901,1662682252.9014258,2022/09/08 20:10:52.901,3366,13582272291320560583,18,158,107,431835552,0.6000000000000001,STORED,715831752,2118.112594094365,5715.963294201821,2991.906110404687,-3.70055136,3.98038564,-4.969102755,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27252892,21486430,26023351,21164760,26226110,-14555,-17334,-32768,-3495,15495,32.0,42.900000000000006,49.6,37.8,42.0,671136772,939572260,939572292,939572324,939572356,377871265,3,3,7,14.2257140012,15.1399996972,0.012695506304,5.1145002045800005,3.24900012996,3.26666683,1.82,1.22,17,17,198,YES,YES,NO,NO,YES,YES,0,
107,1662682253.1244302,2022/09/08 20:10:53.124,1662682253.1244302,2022/09/08 20:10:53.124,3367,13582272291320560583,18,158,108,431835562,0.6000000000000001,STORED,715831762,2081.002635949863,5755.43111222843,2942.025312898727,-3.7214333,3.913036265,-5.006989865,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27280681,21519819,26094619,21171892,26196674,-14647,-17756,-32768,-4000,15441,31.8,43.3,49.0,39.7,43.400000000000006,671136772,939572260,939572292,939572324,939572356,387871263,3,3,7,14.2257140012,15.1399996972,0.012695506304,5.11050020442,3.24650012986,3.233333495,1.82,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0,
108,1662682253.227433,2022/09/08 20:10:53.227,1662682253.227433,2022/09/08 20:10:53.227,3368,13582272291320560583,18,158,109,431835572,0.6000000000000001,STORED,715831772,2043.685797815705,5794.22389028879,2891.76865541156,-3.74190498,3.845300675,-5.04421735,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27308647,21554009,26165826,21179985,26167347,-14737,-18175,-32768,-4503,15383,31.700000000000003,43.900000000000006,48.400000000000006,39.8,43.8,671136772,939572260,939572292,939572324,939572356,397871260,3,3,7,14.2257140012,15.1399996972,0.012573434128,5.120500204820001,3.2480001299200003,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
109,1662682253.45171,2022/09/08 20:10:53.451,1662682253.45171,2022/09/08 20:10:53.451,3369,13582272291320560583,18,158,110,432001287,0.4,REALTIME,715997487,4601.488049925586,-1643.966897801651,4709.896984505139,-0.436971845,6.79542742,2.79359283,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,26,3,31,24495864,26945316,24116426,25288553,21266505,32767,-32768,-32442,-7239,-8595,39.6,40.0,41.0,33.4,39.8,671136772,671136804,671136836,939572324,939572388,2904034473,2,2,20,17.094285372399998,18.0085710684,0.012573434128,5.11850020474,3.2455001298200004,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
110,1662682253.552711,2022/09/08 20:10:53.552,1662682253.552711,2022/09/08 20:10:53.552,3370,13582272291320560583,18,158,111,431835582,0.6000000000000001,STORED,715831782,2006.166019691694,5832.336588383156,2841.142877942849,-3.76203069,3.77705824,-5.080836975,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27336776,21588988,26236959,21189031,26138130,-14824,-18589,-32768,-5004,15322,32.6,44.3,48.2,40.7,44.400000000000006,671136772,939572260,939572292,939572324,939572356,407871257,3,3,7,14.2257140012,15.1399996972,0.0122072176,5.11050020442,3.23800012952,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
111,1662682253.774715,2022/09/08 20:10:53.774,1662682253.774715,2022/09/08 20:10:53.774,3371,13582272291320560583,18,158,112,431835592,0.6000000000000001,STORED,715831792,1968.4470015776449,5869.76470651175,2790.154380492274,-3.78179188,3.708396625,-5.116774425,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27365068,21624750,26308014,21199029,26109034,-14908,-18997,-32768,-5504,15257,32.300000000000004,44.900000000000006,47.7,41.0,44.900000000000006,671136772,939572260,939572292,939572324,939572356,417871254,3,3,7,14.2257140012,15.1399996972,0.012573434128,5.1145002045800005,3.23700012948,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
112,1662682253.875013,2022/09/08 20:10:53.875,1662682253.875013,2022/09/08 20:10:53.875,3372,13582272291320560583,18,158,113,431835602,0.6000000000000001,STORED,715831802,1930.532423473374,5906.503704674799,2738.80966305951,-3.801106145,3.639276265,-5.1520842,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27393517,21661288,26378985,21209978,26080068,-14990,-19403,-32768,-6001,15187,33.800000000000004,45.0,47.6,41.5,45.8,671136772,939572260,939572292,939572324,939572356,427871252,3,3,7,14.1028568608,15.0171425568,0.012695506304,5.10850020434,3.23450012938,3.233333495,1.8,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
113,1662682254.1000168,2022/09/08 20:10:54.100,1662682254.1000168,2022/09/08 20:10:54.100,3373,13582272291320560583,18,158,114,431835612,0.6000000000000001,STORED,715831812,1892.426225378684,5942.549322872519,2687.115245644231,-3.82003963,3.569779155,-5.1867083,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27422117,21698591,26449861,21221868,26051235,-15067,-19801,-32768,-6495,15115,32.9,44.7,47.0,41.2,46.0,671136772,939572260,939572292,939572324,939572356,437871249,3,3,7,14.1028568608,15.0171425568,0.012451361952,5.1065002042600005,3.2505001300200003,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
114,1662682254.214019,2022/09/08 20:10:54.214,1662682254.214019,2022/09/08 20:10:54.214,3374,13582272291320560583,18,158,115,431835622,0.6000000000000001,STORED,715831822,1854.1325072933696,5977.897541105108,2635.078128246086,-3.83868437,3.49968953,-5.22068083,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27450862,21736647,26520634,21234695,26022542,-15142,-20196,-32768,-6986,15040,32.7,44.3,46.8,41.1,46.6,671136772,939572260,939572292,939572324,939572356,447871246,3,3,7,14.1028568608,15.0171425568,0.012573434128,5.11850020474,3.2505001300200003,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
115,1662682254.425023,2022/09/08 20:10:54.425,1662682254.425023,2022/09/08 20:10:54.425,3375,13582272291320560583,18,158,116,431835632,0.6000000000000001,STORED,715831832,1815.6557692172069,6012.544579372756,2582.703790864804,-3.856922205,3.429279055,-5.25397971,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27479746,21775449,26591297,21248454,25993996,-15214,-20585,-32768,-7475,14961,32.300000000000004,43.8,46.3,40.7,46.900000000000006,671136772,939572260,939572292,939572324,939572356,457871243,3,3,7,14.1028568608,15.0171425568,0.012573434128,5.1145002045800005,3.2480001299200003,3.233333495,1.84,1.2,14,14,198,YES,YES,NO,NO,YES,YES,0,
116,1662682254.527025,2022/09/08 20:10:54.527,1662682254.527025,2022/09/08 20:10:54.527,3376,13582272291320560583,18,158,117,431835642,0.6000000000000001,STORED,715831842,1776.9949911502458,6046.480437675963,2530.000033499992,-3.87425803,3.359352865,-5.28666687,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27508762,21814995,26661852,21263148,25965612,-15377,-20973,-32768,-7964,14875,28.1,43.400000000000006,46.0,39.900000000000006,47.3,671134724,939572260,939572292,939572324,939572356,467871240,3,3,7,14.1028568608,15.0171425568,0.012451361952,5.11850020474,3.2480001299200003,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
117,1662682254.750029,2022/09/08 20:10:54.750,1662682254.750029,2022/09/08 20:10:54.750,3377,13582272291320560583,18,158,118,432001288,0.6000000000000001,REALTIME,715997488,4601.048669947555,-1637.170398141476,4712.687644365606,-0.44188452,6.7976169,2.787513405,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,26,3,31,24488521,26951764,24122600,25289933,21268144,32767,-32768,-32449,-7266,-8634,39.400000000000006,39.7,41.0,33.9,39.900000000000006,671136772,671136804,671136836,939572324,939572388,2905034472,3,3,20,17.094285372399998,18.0085710684,0.012573434128,5.10850020434,3.23700012948,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
118,1662682254.864033,2022/09/08 20:10:54.864,1662682254.864033,2022/09/08 20:10:54.864,3378,13582272291320560583,18,158,119,431835652,0.6000000000000001,STORED,715831852,1738.160193091986,6079.709116014528,2476.973616151313,-3.892167485,3.287297535,-5.31859891,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,31,20,23,12,21855264,26732277,21278760,25937385,20434319,-21349,-32768,-8444,14791,7825,42.900000000000006,45.400000000000006,38.5,47.900000000000006,44.1,939572260,939572292,939572324,939572356,671136932,477871238,3,3,7,14.1028568608,15.0171425568,0.012573434128,5.112500204500001,3.23700012948,3.26666683,1.84,1.2,14,14,198,YES,YES,NO,NO,YES,YES,0,
119,1662682255.0780349,2022/09/08 20:10:55.078,1662682255.0780349,2022/09/08 20:10:55.078,3379,13582272291320560583,18,158,120,431835662,0.6000000000000001,STORED,715831862,1699.1550550422428,6112.228454388562,2423.6306588184607,-3.909184095,3.215717255,-5.349860295,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27567176,21896246,26802567,21295284,25909322,-15408,-21720,-32768,-8920,14705,34.300000000000004,42.5,45.3,37.0,48.5,939572228,939572260,939572292,939572324,939572356,487871235,3,3,7,14.285714,15.2028568388,0.012695506304,5.1145002045800005,3.24900012996,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
120,1662682255.1920378,2022/09/08 20:10:55.192,1662682255.1920378,2022/09/08 20:10:55.192,3380,13582272291320560583,18,158,121,431835672,0.6000000000000001,STORED,715831872,1659.9795770010169,6144.026352798666,2369.978301501079,-3.925831665,3.143761975,-5.38049463,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27596556,21937931,26872715,21312713,25881431,-15470,-22091,-32768,-9399,14609,34.800000000000004,41.5,44.6,35.300000000000004,48.7,939572228,939572260,939572292,939572324,939572356,497871232,3,3,7,14.285714,15.2028568388,0.012695506304,5.11650020466,3.24650012986,3.233333495,1.84,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
121,1662682255.404042,2022/09/08 20:10:55.404,1662682255.404042,2022/09/08 20:10:55.404,3381,13582272291320560583,18,158,122,431835682,0.6000000000000001,STORED,715831882,1620.6394589680228,6175.102251244872,2316.0233641988257,-3.94210336,3.07131743,-5.41043537,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27626050,21980319,26942721,21331051,25853726,-15528,-22457,-32768,-9874,14510,35.6,40.7,44.3,33.1,49.0,939572228,939572260,939572292,939572324,939572356,507871229,3,3,7,14.285714,15.2028568388,0.0122072176,5.1145002045800005,3.2430001297200004,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
122,1662682255.5170429,2022/09/08 20:10:55.517,1662682255.5170429,2022/09/08 20:10:55.517,3382,13582272291320560583,18,158,123,431835692,0.6000000000000001,STORED,715831892,1581.1385209430698,6205.45248972736,2261.772766911356,-3.9580162,2.998607075,-5.439651585,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,9,2,31,20,23,27655651,22023395,27012575,21350287,25826211,-15583,-22815,-32768,-10343,14409,36.7,39.900000000000006,43.900000000000006,30.700000000000003,49.3,939572228,939572260,939572292,939572324,939572356,517871226,3,3,7,14.285714,15.2028568388,0.012695506304,5.11050020442,3.25150013006,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
123,1662682255.728048,2022/09/08 20:10:55.728,1662682255.728048,2022/09/08 20:10:55.728,3383,13582272291320560583,18,158,124,431835702,0.6000000000000001,STORED,715831902,1541.4789429260488,6235.0701482464765,2207.233769638306,-3.97346939,2.9254748,-5.4681908550000005,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,31,23,12,29,22067149,27082268,25798892,20369763,23223007,-23171,-32768,14302,5735,-32623,39.1,43.8,49.5,42.5,42.5,939572260,939572292,939572356,671136932,939572420,527871223,3,3,7,14.285714,15.2028568388,0.012573434128,5.112500204500001,3.25150013006,3.233333495,1.8,1.2,13,13,198,YES,YES,NO,NO,YES,YES,0,
124,1662682255.84205,2022/09/08 20:10:55.842,1662682255.84205,2022/09/08 20:10:55.842,3384,13582272291320560583,18,158,125,431835712,0.6000000000000001,STORED,715831912,1501.670544916469,6263.96228680187,2152.412072379391,-3.988522615,2.85208824,-5.495994735,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,31,23,12,29,22111568,27151792,25771772,20359243,23285229,-23515,-32768,14198,5318,-32768,39.0,43.3,49.7,42.900000000000006,41.5,939572260,939572292,939572356,671136932,939572420,537871220,3,3,7,14.285714,15.2028568388,0.012695506304,5.112500204500001,3.24650012986,3.233333495,1.82,1.2,14,14,198,YES,YES,NO,NO,YES,YES,0,
125,1662682256.055053,2022/09/08 20:10:56.055,1662682256.055053,2022/09/08 20:10:56.055,3385,13582272291320560583,18,158,126,432001290,0.0,REALTIME,715997489,4600.604469969765,-1630.371738481409,4715.472264226375,-0.44670327,6.79975994,2.78160339,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,26,3,31,24481180,26958210,24128776,25291318,21269791,32767,-32768,-32458,-7293,-8674,38.900000000000006,39.8,41.0,33.300000000000004,39.8,671136772,671136804,671136836,939572324,939572388,2906034472,5,5,20,17.094285372399998,18.0085710684,0.01281757848,5.1065002042600005,3.24650012986,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
126,1662682256.168056,2022/09/08 20:10:56.168,1662682256.168056,2022/09/08 20:10:56.168,3386,13582272291320560583,18,158,127,431835722,0.6000000000000001,STORED,715831922,1461.709806914506,6292.111725394398,2097.316235134183,-4.003255625,2.778255015,-5.52316941,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,31,11,23,12,22156645,27221142,23095244,25744862,20349526,-23862,-32768,-10220,14082,4891,39.0,43.1,33.6,49.8,43.3,939572260,939572292,671134820,939572356,671136932,547871217,3,3,7,14.285714,15.2628568376,0.012573434128,5.11050020442,3.2505001300200003,3.26666683,1.8,1.2,14,14,198,YES,YES,NO,NO,YES,YES,0,
