,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,UUT_RW_DRIVE_FILTERED_SPEED_RPM1,UUT_RW_DRIVE_FILTERED_SPEED_RPM2,UUT_RW_DRIVE_FILTERED_SPEED_RPM3,UUT_IMU_IMU_AVG_VECTOR_BODY1_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY2_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY3_DPS,UUT_REFS_SUN_MODEL_VECTOR_ECI1,UUT_REFS_SUN_MODEL_VECTOR_ECI2,UUT_REFS_SUN_MODEL_VECTOR_ECI3,UUT_REFS_MOON_MODEL_VECTOR_ECI1,UUT_REFS_MOON_MODEL_VECTOR_ECI2,UUT_REFS_MOON_MODEL_VECTOR_ECI3,UUT_ATT_CTRL_PAYLOAD_ERROR1,UUT_ATT_CTRL_PAYLOAD_ERROR2,UUT_ATT_CTRL_PAYLOAD_ERROR3,UUT_ATT_CTRL_CONTROL_TO_PAYLOAD,UUT_ATT_CTRL_PAYLOAD_CONTROL_USED,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT41,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT42,UUT_PAYLOAD_PAYLOAD_SEC_SINCE_LAST_TLM1,timestamp_
67,1679498034.21018,45007.4679885417,1679498034.21018,45007.4679885417,228,1.35822722913205e+19,1,512,228,732813270,0.4,REALTIME,180,0,186,0,0,0,EN,EN,732813270.399997,YES,2125406.0,26,85,18,20,14.40000018,11.7849997642999,11.6199997676,12.0699997586,12.300000615,9.26999981459999,12.35550049422,9.91050039642,4.98550019942,3.32050013282,9.04800036192,3.96950015878,0.21350000854,0.68950002758,0.3725000149,0.02450000098,5.0225002009,14.6625005865,17.10800068432,15.2325006093,2.79800011192,0.28700001148,2.10450008418,OFF,732813270.599997,5519.49114402542,-855.206517239671,3572.90386135479,-1.989065645,5.678397225,4.41179204,4334.0436032978,3533.01562334921,3563.09828184507,-5.80035521,2.632725135,4.424691215,YES,732813270,5520.6757039662,-858.613377069329,3570.25420148728,-1.98515624,5.67746939,4.41472008,14.7742854188,15.8114282552,13,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,9.0959993936,NOT_ACTIVE,NO,YES,-0.340819505183609,0.557056492858869,0.655348934893021,0.379536377909272,-0.00382786,-0.00681814,-0.00107952,YES,NO,YES,83,0.0,0.00200000008,34,85,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.718039982049,0.368679990783,-0.590319985242,-0.485279987868,-0.874359978141,-3.9999999e-05,-0.48919998777,-0.847839978804,0.204559994886,0.0004400499867985,0.001028530969144,0.407090952787271,0.913386908598391,-486.520024326,101.7080050854,-864.4420432221,,,,0.999679975008,0.022639999434,0.009799999755,0.973439975664,0.222039994449,0.055759998606,0,0,0,0,0,0,0,416013.0,2023-03-22 15:13:54.210180096
68,1679498034.43318,45007.4679911227,1679498034.43318,45007.4679911227,229,1.35822722913205e+19,1,512,229,732813270,0.6,REALTIME,180,0,186,0,0,0,EN,EN,732813270.599996,YES,2125407.0,26,85,18,20,14.40000018,11.7849997642999,11.6199997676,12.0699997586,12.300000615,9.26999981459999,12.35550049422,9.91050039642,4.98800019952,3.32050013282,9.04800036192,3.96950015878,0.2075000083,0.69600002784,0.3725000149,0.02450000098,5.0225002009,14.64300058572,17.10800068432,15.2325006093,2.76050011042,0.42100001684,2.13150008526,OFF,732813270.799996,5519.09320404532,-854.070817296457,3573.78612131068,-1.99040266,5.678687935,4.410812465,4332.88340335581,3533.54206332288,3563.98310180083,-5.80153962,2.63175943,4.42371432,YES,732813270,5520.6757039662,-858.613377069329,3570.25420148728,-1.98515624,5.67746939,4.41472008,14.7742854188,15.8114282552,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,9.1439993904,NOT_ACTIVE,NO,YES,-0.340574896688501,0.556519903869601,0.655753127384937,0.379844878903102,-0.00378832,-0.00673572,-0.0009539,YES,NO,YES,83,,0.00200000008,35,85,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.71719998207,0.369039990774,-0.591119985222,-0.485119987872,-0.874439978139,-3.9999999e-05,-0.488759987781,-0.848119978797,0.204559994886,0.0004400569867982,0.0010285269691441,0.407097613787071,0.913383939598481,-492.2040246102,100.1700050085,-871.2260435613,-0.24408001340333,-0.284187057859276,-0.250382548960693,0.999679975008,0.022639999434,0.009799999755,0.973439975664,0.222039994449,0.055759998606,0,0,0,0,0,0,0,416013.0,2023-03-22 15:13:54.433180160
69,1679498035.1862,45007.467999838,1679498035.1862,45007.467999838,233,1.35822722913205e+19,1,512,233,732813271,0.4,REALTIME,180,0,186,0,0,0,EN,EN,732813271.399997,YES,2125411.0,26,85,18,20,14.40000018,11.7849997642999,11.6199997676,12.0699997586,12.300000615,9.26999981459999,12.31450049258,9.93150039726,4.98550019942,3.32050013282,9.04800036192,3.96950015878,0.2075000083,0.68950002758,0.3725000149,0.02450000098,5.0225002009,14.5650005826,17.12800068512,15.2525006101,3.0050001202,0.34200001368,2.0825000833,OFF,732813271.599997,5517.49872412505,-849.527377523629,3577.31320113433,-1.99574957,5.67984809,4.406891715,4328.24028358797,3535.64594321769,3567.52052162396,-5.80627413,2.62789514,4.41980428,YES,732813271,5518.68616406567,-852.935917353202,3574.66590126669,-1.99173504,5.67893528,4.40979236,14.7742854188,15.8114282552,14,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,9.2159993856,NOT_ACTIVE,NO,YES,-0.339579995708399,0.554345538413089,0.657360751852784,0.381134166877316,-0.003801305,-0.006942185,-0.00113216,YES,NO,YES,83,0.0,0.00200000008,34,85,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.713719982157,0.370599990735,-0.594359985141,-0.48439998789,-0.874839978129,0.0,-0.486879987828,-0.849119978772,0.204679994883,0.0004400869867973,0.0010285149691445,0.407124254786271,0.913372064598837,,,,-0.242934097847445,-0.283614100081334,-0.251528464516577,0.999679975008,0.022639999434,0.009799999755,0.973439975664,0.222039994449,0.055719998607,0,0,0,0,0,0,0,416014.0,2023-03-22 15:13:55.186199808
70,1679498037.23717,45007.4680235764,1679498037.23717,45007.4680235764,243,1.35822722913205e+19,1,512,243,732813273,0.4,REALTIME,180,0,186,0,0,0,EN,EN,732813273.399997,YES,2125422.0,26,85,18,20,14.40000018,11.8049997639,11.6399997671999,12.0899997582,12.280000614,9.2899998142,12.35550049422,9.93150039726,4.98800019952,3.32050013282,9.04800036192,3.96950015878,0.2075000083,0.6775000271,0.3725000149,0.02450000098,5.0225002009,13.90100055604,17.12800068512,15.2525006101,3.05200012208,0.3725000149,2.11200008448,OFF,732813273.599997,5513.49386432529,-838.164798091757,3586.11716069413,-2.00910861,5.682729545,4.397072965,4316.61590416919,3540.89206295538,3576.35034118247,-5.818088145,2.61822439,4.410012265,YES,732813273,5514.69150426541,-841.575117921241,3583.4776408261,-2.005180225,5.68179382,4.399942995,15.0799996984,16.1171425348,12,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,9.479999368,NOT_ACTIVE,NO,YES,-0.337020384259592,0.548777337524453,0.661450926770981,0.384373940312521,-0.003852715,-0.0071272,-0.00109282,YES,NO,YES,83,0.0,0.00200000008,31,85,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.70479998238,0.374599990635,-0.602439984939,-0.482559987936,-0.875879978103,0.0,-0.482239987944,-0.851759978706,0.204879994878,0.0004401619867951,0.0010284829691455,0.407190858784273,0.913342374599727,-515.2580257629,105.3340052667,-859.320042966,-0.245798886737156,-0.301948748975481,-0.252101422294519,0.999679975008,0.022639999434,0.009799999755,0.973439975664,0.222039994449,0.055719998607,0,0,0,0,0,0,0,,2023-03-22 15:13:57.237169920
71,1679498037.46117,45007.468026169,1679498037.46117,45007.468026169,244,1.35822722913205e+19,1,512,244,732813273,0.6,REALTIME,180,0,186,0,0,0,EN,EN,732813273.599996,YES,,26,85,18,20,14.40000018,11.8049997639,11.6199997676,12.0899997582,12.280000614,9.2899998142,12.35550049422,9.93150039726,4.98800019952,3.32300013292,9.04800036192,3.96950015878,0.2075000083,0.68950002758,0.3725000149,0.02450000098,5.0225002009,14.23300056932,17.1675006867,15.27200061088,2.92050011682,0.43350001734,2.16050008642,OFF,732813273.799996,5513.09192434539,-837.028238148586,3586.99648065016,-2.01044386,5.6830162,4.39608977,4315.45218422738,3541.41560292921,3577.23224113837,-5.81926779,2.617256535,4.409031735,YES,732813273,5514.69150426541,-841.575117921241,3583.4776408261,-2.005180225,5.68179382,4.399942995,15.0799996984,16.1171425348,12,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,9.374999375,NOT_ACTIVE,NO,YES,-0.336751418764971,0.548217164535656,0.661858408762831,0.38470745930585,-0.0037836,-0.007135845,-0.00105169,YES,NO,YES,83,0.0,0.00200000008,32,85,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.703879982403,0.374999990625,-0.603279984918,-0.48239998794,-0.875959978101,3.9999999e-05,-0.481759987956,-0.8519999787,0.204919994877,0.0004401699867949,0.0010284789691456,0.407197518784074,0.913339405599817,-519.6520259826,103.7520051876,-865.020043251,-0.242361140069503,-0.302521706753423,-0.248090717848924,0.999679975008,0.022639999434,0.009799999755,0.973439975664,0.222039994449,0.055719998607,0,0,0,0,0,0,0,416016.0,2023-03-22 15:13:57.461169920
72,1679498037.78318,45007.4680298958,1679498037.78318,45007.4680298958,245,1.35822722913205e+19,1,512,245,732813273,0.8,REALTIME,180,0,186,0,0,0,EN,EN,732813273.799995,YES,2125423.0,26,85,18,20,14.40000018,11.8049997639,11.6399997671999,12.0899997582,12.280000614,9.26999981459999,12.35550049422,9.93150039726,4.98550019942,3.32050013282,9.04800036192,3.96950015878,0.21350000854,0.69600002784,0.3725000149,0.02450000098,5.02400020096,14.19400056776,17.1675006867,15.29200061168,2.91100011644,0.34800001392,2.06550008262,OFF,732813273.999995,5512.6897043655,-835.891618205417,3587.87560060621,-2.01177899,5.68330259,4.395106335,4314.28822428557,3541.93896290304,3578.11394109429,-5.82044712,2.616288535,4.408050965,YES,732813273,5514.69150426541,-841.575117921241,3583.4776408261,-2.005180225,5.68179382,4.399942995,15.0799996984,16.1171425348,12,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,9.479999368,NOT_ACTIVE,NO,YES,-0.336480367270392,0.547647009547059,0.662268347254632,0.385051050798978,-0.00382118,-0.007251545,-0.001131085,YES,NO,YES,83,0.0,0.00200000008,31,85,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.702959982426,0.375399990615,-0.604119984897,-0.482199987945,-0.876079978098,7.9999998e-05,-0.481279987968,-0.852279978693,0.204959994876,0.0004401769867946,0.0010284759691457,0.407204178783874,0.913336435599906,-522.3100261155,103.7780051889,-862.0780431039,,,,0.999679975008,0.022639999434,0.009799999755,0.973439975664,0.222039994449,0.055719998607,0,0,0,0,0,0,0,416017.0,2023-03-22 15:13:57.783180032
73,1679498037.89717,45007.4680312153,1679498037.89717,45007.4680312153,246,1.35822722913205e+19,1,512,246,732813274,0.0,REALTIME,180,0,186,0,0,0,EN,EN,732813273.999994,YES,2125424.0,26,85,18,20,14.40000018,11.8049997639,11.6199997676,12.0899997582,12.320000616,9.2899998142,12.35550049422,9.93150039726,4.98800019952,3.32050013282,9.04800036192,3.96950015878,0.21350000854,0.68950002758,0.3725000149,0.02450000098,5.02400020096,14.60400058416,17.12800068512,15.27200061088,2.57300010292,0.54950002198,2.16050008642,OFF,732813274.199994,5512.28720438562,-834.754918262252,3588.75452056226,-2.013114005,5.683588705,4.394122655,4313.12402434378,3542.46210287688,3578.99546105021,-5.82162613,2.61532039,4.407069955,YES,732813273,5514.69150426541,-841.575117921241,3583.4776408261,-2.005180225,5.68179382,4.399942995,15.0799996984,16.1171425348,12,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,9.3779993748,NOT_ACTIVE,NO,YES,-0.336208815275823,0.547075395058491,0.662685371246292,0.385383190292336,-0.003906265,-0.007221605,-0.001030125,YES,NO,YES,83,,0.00200000008,30,85,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.70199998245,0.375839990604,-0.604919984877,-0.48199998795,-0.876159978096,7.9999998e-05,-0.48079998798,-0.852519978687,0.204999994875,0.0004401849867944,0.0010284729691458,0.407210838783674,0.913333466599995,-521.1100260555,104.3480052174,-857.160042858,-0.244652971181272,-0.308251284532844,-0.253820295628345,0.999679975008,0.022639999434,0.009799999755,0.973439975664,0.222039994449,0.055719998607,0,0,0,0,0,0,0,416017.0,2023-03-22 15:13:57.897170176
74,1679498038.65419,45007.4680399769,1679498038.65419,45007.4680399769,250,1.35822722913205e+19,1,512,250,732813274,0.8,REALTIME,180,0,186,0,0,0,EN,EN,732813274.799995,YES,2125428.0,26,85,18,20,14.40000018,11.8049997639,11.6399997671999,12.0899997582,12.280000614,9.2899998142,12.35550049422,9.93150039726,4.98800019952,3.32050013282,9.04800036192,3.96950015878,0.21350000854,0.68950002758,0.3725000149,0.02450000098,5.0225002009,14.7600005904,17.1675006867,15.29200061168,2.61050010442,0.28100001124,2.04100008164,OFF,732813274.999995,5510.67458446625,-830.207598489617,3592.26824038657,-2.018452915,5.684730465,4.390185505,4308.46482457674,3544.55282277235,3582.51954087401,-5.82633902,2.611446365,4.403143475,YES,732813274,5512.679584366,-835.892218205386,3587.86558060671,-2.011833245,5.683234045,4.395079345,15.0799996984,16.1171425348,11,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,9.5609993626,NOT_ACTIVE,NO,YES,-0.335109722797805,0.544744570105108,0.664388572712228,0.386707397765851,-0.004168785,-0.007341695,-0.000974685,YES,NO,YES,83,0.0,0.00200000008,30,85,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.698239982544,0.377519990562,-0.608239984794,-0.481279987968,-0.876559978086,7.9999998e-05,-0.478919988027,-0.853559978661,0.205039994874,0.0004402149867935,0.0010284599691462,0.407237478782875,0.913321588600351,,,,-0.253820295628345,-0.308824242310786,-0.248090717848924,0.999679975008,0.022639999434,0.009799999755,0.973439975664,0.22199999445,0.055719998607,0,0,0,0,0,0,0,416018.0,2023-03-22 15:13:58.654190080
75,1679498040.61521,45007.4680626736,1679498040.61521,45007.4680626736,260,1.35822722913205e+19,1,512,260,732813276,0.8,REALTIME,180,0,186,0,0,0,EN,EN,732813276.799995,YES,2125439.0,26,85,18,20,14.40000018,11.8049997639,11.6399997671999,12.1099997577999,12.300000615,9.2899998142,12.35550049422,9.9525003981,4.98800019952,3.32050013282,9.04800036192,3.96950015878,0.20150000806,0.68950002758,0.3725000149,0.02450000098,5.0225002009,13.66700054668,17.1675006867,15.31200061248,2.72300010892,0.17100000684,2.11200008448,OFF,732813276.999995,5506.62432466877,-818.835299058233,3601.03875994805,-2.031791875,5.687565925,4.38032582,4296.80038515997,3549.76602251168,3591.31600043419,-5.83809891,2.60175133,4.393310395,YES,732813276,5508.64378456779,-824.523078773844,3596.65022016748,-2.02522084,5.68610851,4.38519172,15.0799996984,16.1171425348,12,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,9.6779993548,NOT_ACTIVE,NO,YES,-0.332243153855136,0.538793778224124,0.668737412625251,0.390007672199846,-0.0041507,-0.007564845,-0.00098843,YES,NO,YES,83,0.0,0.00200000008,28,85,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.688559982786,0.381759990456,-0.616519984587,-0.479639988009,-0.877479978063,3.9999999e-05,-0.474239988144,-0.856159978596,0.205119994872,0.0004402899867912,0.0010284279691471,0.407304078780877,0.913291889601242,-557.2940278647,96.0120048006,-848.1660424083,-0.262414662297476,-0.32658593342699,-0.244652971181272,0.999679975008,0.022639999434,0.009799999755,0.973439975664,0.22199999445,0.055679998608,0,0,0,0,0,0,0,,2023-03-22 15:14:00.615209984
76,1679498040.82884,45007.4680651389,1679498040.82884,45007.4680651389,261,1.35822722913205e+19,1,512,261,732813277,0.0,REALTIME,180,0,186,0,0,0,EN,EN,732813276.999994,YES,,26,85,18,20,14.40000018,11.8049997639,11.6399997671999,12.1299997573999,12.280000614,9.2899998142,12.35550049422,9.9525003981,4.98800019952,3.32050013282,9.04800036192,3.97450015898,0.21950000878,0.69600002784,0.3725000149,0.02450000098,5.0225002009,13.54950054198,17.18700068748,15.31200061248,2.96700011868,0.34200001368,2.06300008252,OFF,732813277.199994,5506.21784468909,-817.69775911511,3601.91471990425,-2.03312511,5.68784798,4.379338535,4295.63264521835,3550.28626248567,3592.19456039026,-5.83927314,2.60078105,4.392325765,YES,732813276,5508.64378456779,-824.523078773844,3596.65022016748,-2.02522084,5.68610851,4.38519172,15.0799996984,16.1171425348,12,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,9.7259993516,NOT_ACTIVE,NO,YES,-0.331952311860953,0.538184701736305,0.669180089116397,0.390336851693262,-0.004230275,-0.007564815,-0.000931455,YES,NO,YES,83,0.0,0.00200000008,29,85,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.68759998281,0.382199990445,-0.617359984566,-0.479479988013,-0.877559978061,3.9999999e-05,-0.473759988156,-0.856439978589,0.205119994872,0.000440296986791,0.0010284249691472,0.407310737780677,0.913288919601331,-553.980027699,89.6320044816,-848.6660424333,-0.267571282298955,-0.326012975649048,-0.241788182291561,0.999679975008,0.022639999434,0.009799999755,0.973439975664,0.22199999445,0.055679998608,0,0,0,0,0,0,0,416020.0,2023-03-22 15:14:00.828839936
