,TARGET, PACKET, PACKET_TIMESECONDS, PACKET_TIMEFORMATTED, RECEIVED_TIMESECONDS, RECEIVED_TIMEFORMATTED, RECEIVED_COUNT, SYNC, MSG_ID, LEN, SEQ, CCSDS_TAI_SECS, CCSDS_TAI_SUBSECS, CCSDS_REALTIME, POSITION_ERROR1, POSITION_ERROR2, POSITION_ERROR3, RATE_ERROR1, RATE_ERROR1_DPS, RATE_ERROR1_RPM, RATE_ERROR2, RATE_ERROR2_DPS, RATE_ERROR2_RPM, RATE_ERROR3, RATE_ERROR3_DPS, RATE_ERROR3_RPM, INTEGRAL_ERROR1, INTEGRAL_ERROR2, INTEGRAL_ERROR3, EIGEN_ERROR, POSITION_ERROR_PAYLOAD1, POSITION_ERROR_PAYLOAD2, POSITION_ERROR_PAYLOAD3, RATE_ERROR_PAYLOAD1, RATE_ERROR_PAYLOAD1_DPS, RATE_ERROR_PAYLOAD1_RPM, RATE_ERROR_PAYLOAD2, RATE_ERROR_PAYLOAD2_DPS, RATE_ERROR_PAYLOAD2_RPM, RATE_ERROR_PAYLOAD3, RATE_ERROR_PAYLOAD3_DPS, RATE_ERROR_PAYLOAD3_RPM, EIGEN_ERROR_PAYLOAD, PAYLOAD_ERROR1, PAYLOAD_ERROR2, PAYLOAD_ERROR3, MAX_RATE1, MAX_RATE1_DPS, MAX_RATE1_RPM, MAX_RATE2, MAX_RATE2_DPS, MAX_RATE2_RPM, MAX_RATE3, MAX_RATE3_DPS, MAX_RATE3_RPM, MAX_ACCEL1, MAX_ACCEL2, MAX_ACCEL3, CONTROL_TORQUE1, CONTROL_TORQUE2, CONTROL_TORQUE3, TIME_INTO_SEARCH, WAIT_TIMER, SUN_POINT_ANGLE_ERROR, SUN_POINT_STATE, CYCLES_SINCE_VALID_PAYLOAD_DATA, GAIN_INDEX_USED, CONTROL_TO_PAYLOAD, PAYLOAD_CONTROL_USED, ATT_CTRL_HEALTH1_PACK, HEALTH1_PACK_SPARE1, SUN_SOURCE_FAILOVER, SUN_AVOID_FLAG, ON_SUN_FLAG, MOMENTUM_TOO_HIGH, ATT_CTRL_ACTIVE, 
992,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:13.841,1676554934.0, 2023/02/16 08:42:13.841,993.0,1.35823e+19,9.0,139.0,993.0,729838300.0,0.4, STORED,-3.42e-05,-1.93e-05,3.62e-05,-1.06e-05,-0.000608768,-0.000101461,4.82e-05,0.002759078,0.000459846,7.34e-05,0.004202645,0.000700441,1e-05,9e-05,0.00016,5.34e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-3.38e-06,4.16e-06,1.02e-06,0.0,763.0,18.28199878, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
993,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:13.846,1676554934.0, 2023/02/16 08:42:13.846,994.0,1.35823e+19,9.0,139.0,994.0,729870170.0,0.4, REALTIME,-7e-05,-1.06e-06,2.41e-05,-1.23e-05,-0.000703879,-0.000117313,-0.00016887,-0.009675538,-0.00161259,-4.05e-06,-0.000232048,-3.87e-05,-6e-05,1e-05,0.00023,7.41e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,1.34e-06,-1.04e-05,-6.4e-07,0.0,763.0,28.59899809, NOT_ACTIVE,3593.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
994,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:13.848,1676554934.0, 2023/02/16 08:42:13.848,995.0,1.35823e+19,9.0,139.0,995.0,729838360.0,0.4, STORED,-5.54e-05,-9e-07,-1.24e-05,0.000149865,0.008586632,0.001431105,5.64e-05,0.003232341,0.000538724,-2.17e-05,-0.001242459,-0.000207076,0.0,0.0001,0.00016,5.68e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,6e-08,1.83e-06,-7.3e-07,0.0,763.0,20.9669986, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
995,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:13.849,1676554934.0, 2023/02/16 08:42:13.849,996.0,1.35823e+19,9.0,139.0,996.0,729838420.0,0.4, STORED,7.25e-05,5.77e-05,-1.56e-05,-9.4e-05,-0.005385517,-0.000897586,7.08e-05,0.004057974,0.000676329,-4.63e-05,-0.002651935,-0.000441989,1e-05,9e-05,0.00022,9.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-2.56e-06,2.1e-06,9e-08,0.0,763.0,22.4669985, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
996,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:13.945,1676554934.0, 2023/02/16 08:42:13.945,997.0,1.35823e+19,9.0,139.0,997.0,729838480.0,0.4, STORED,-0.002253628,-0.000648,0.00069196,0.00050151,0.028734406,0.004789068,0.00018027,0.01032871,0.001721452,-0.000220225,-0.012617963,-0.002102994,0.00137,-0.00012,0.00031,0.002444905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,8.27e-06,-4.5e-07,1.9e-07,0.0,763.0,21.25199858, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
997,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:13.946,1676554934.0, 2023/02/16 08:42:13.946,998.0,1.35823e+19,9.0,139.0,998.0,729838540.0,0.4, STORED,3.93e-05,1.35e-05,-1.12e-05,0.00011399,0.006531146,0.001088524,-3.82e-05,-0.002188985,-0.000364831,1.69e-05,0.000969731,0.000161622,0.0,8e-05,0.00025,4.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,6.93e-06,-1.15e-06,-4.2e-07,0.0,763.0,23.81699841, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
998,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:13.947,1676554934.0, 2023/02/16 08:42:13.947,999.0,1.35823e+19,9.0,139.0,999.0,729838600.0,0.4, STORED,-6.44e-05,9.82e-06,9.44e-06,-0.000272595,-0.015618543,-0.002603091,0.000158545,0.009083959,0.001513993,-5.25e-05,-0.003005737,-0.000500956,3e-05,6e-05,0.00024,6.58e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-1.25e-05,4.08e-06,4.9e-07,0.0,763.0,26.80199821, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
999,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:13.981,1676554934.0, 2023/02/16 08:42:13.981,1000.0,1.35823e+19,9.0,139.0,1000.0,729838660.0,0.4, STORED,-2.08e-05,1.04e-05,5.07e-05,-0.00019301,-0.011058658,-0.00184311,-2.32e-05,-0.001327543,-0.000221257,0.00013313,0.007627787,0.001271298,2e-05,5e-05,0.00024,5.58e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-9.05e-06,2.5e-07,1.24e-06,0.0,763.0,29.79599801, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1000,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:13.983,1676554934.0, 2023/02/16 08:42:13.983,1001.0,1.35823e+19,9.0,139.0,1001.0,729838720.0,0.4, STORED,-6.72e-05,-5.3e-06,-6.36e-06,-1.59e-05,-0.00090957,-0.000151595,-8.81e-06,-0.000504776,-8.41e-05,-9.26e-05,-0.005302724,-0.000883787,1e-05,5e-05,0.00023,6.77e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-1.25e-06,-1.04e-06,-8e-08,0.0,763.0,32.47499784, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1001,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.056,1676554934.0, 2023/02/16 08:42:14.056,1002.0,1.35823e+19,9.0,139.0,1002.0,729838780.0,0.4, STORED,1.18e-05,2.35e-06,-5.22e-06,-7.7e-05,-0.004412634,-0.000735439,2.27e-05,0.001298895,0.000216483,3.83e-05,0.002196434,0.000366072,1e-05,4e-05,0.00022,1.31e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-3.4e-07,2.54e-06,3.2e-07,0.0,763.0,35.08499766, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1002,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.057,1676554934.0, 2023/02/16 08:42:14.057,1003.0,1.35823e+19,9.0,139.0,1003.0,729838840.0,0.4, STORED,3.71e-06,-8.05e-06,-2.03e-05,0.00012034,0.006894974,0.001149162,-4.76e-05,-0.002727852,-0.000454642,5.21e-05,0.002985683,0.000497614,0.0,3e-05,0.00021,2.21e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-1.09e-06,-1.45e-06,1e-08,0.0,763.0,19.99499867, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1003,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.058,1676554934.0, 2023/02/16 08:42:14.058,1004.0,1.35823e+19,9.0,139.0,1004.0,729838900.0,0.4, STORED,5.47e-05,-6.83e-06,-1.52e-05,0.000153825,0.008813523,0.001468921,3.4e-05,0.001950635,0.000325106,2.01e-05,0.001151072,0.000191845,0.0,3e-05,0.0002,5.72e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,9.67e-06,-2.6e-06,-5e-07,0.0,763.0,19.99499867, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1004,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.066,1676554934.0, 2023/02/16 08:42:14.066,1005.0,1.35823e+19,9.0,139.0,1005.0,729838960.0,0.4, STORED,-4.84e-06,4.76e-06,-1.98e-05,7.43e-05,0.004254498,0.000709083,-7.56e-05,-0.004333566,-0.000722261,3.72e-05,0.002130257,0.000355043,0.0,2e-05,0.00019,2.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,1.67e-06,-3.28e-06,-4.8e-07,0.0,763.0,19.99499867, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1005,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.159,1676554934.0, 2023/02/16 08:42:14.159,1006.0,1.35823e+19,9.0,139.0,1006.0,729839020.0,0.4, STORED,-9.33e-06,1.03e-05,-1.45e-05,8.06e-05,0.004619759,0.00076996,-8.06e-05,-0.004619759,-0.00076996,-7.3e-05,-0.004183165,-0.000697194,0.0,1e-05,0.00018,2.01e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-2.55e-06,-3.58e-06,-6.6e-07,0.0,763.0,19.99499867, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1006,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.161,1676554934.0, 2023/02/16 08:42:14.161,1007.0,1.35823e+19,9.0,139.0,1007.0,729839080.0,0.4, STORED,-4.66e-07,-2.24e-06,-1.39e-05,-4.76e-06,-0.000272441,-4.54e-05,-2.97e-05,-0.001699679,-0.00028328,-3.38e-05,-0.00193803,-0.000323005,1e-05,1e-05,0.00017,1.41e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,1.5e-07,-3.71e-06,6e-08,0.0,763.0,19.99499867, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1007,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.167,1676554934.0, 2023/02/16 08:42:14.167,1008.0,1.35823e+19,9.0,139.0,1008.0,729839140.0,0.4, STORED,2.63e-05,4.88e-06,-7.21e-06,4.8e-05,0.002749911,0.000458318,4.71e-05,0.002700923,0.000450154,5.09e-05,0.00291435,0.000485725,0.0,0.0,0.00016,2.77e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,3.09e-06,-1.7e-06,-9e-08,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1008,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.269,1676554934.0, 2023/02/16 08:42:14.269,1009.0,1.35823e+19,9.0,139.0,1009.0,729839200.0,0.4, STORED,-1.15e-05,0.000102978,3.68e-05,0.00021235,0.012166759,0.002027793,-0.00073072,-0.041867172,-0.006977862,-0.000137525,-0.007879602,-0.001313267,-1e-05,6e-05,0.00016,0.000109944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,6.49e-06,-2.62e-05,-8.8e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1009,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.273,1676554934.0, 2023/02/16 08:42:14.273,1010.0,1.35823e+19,9.0,139.0,1010.0,729839260.0,0.4, STORED,2.93e-05,5.5e-07,-3.79e-05,-7.26e-05,-0.004159387,-0.000693231,-5.32e-05,-0.003047276,-0.000507879,9.89e-06,0.000566655,9.44e-05,0.0,0.0,0.00015,4.79e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,2.1e-07,-3.69e-06,-1.12e-06,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1010,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.276,1676554934.0, 2023/02/16 08:42:14.276,1011.0,1.35823e+19,9.0,139.0,1011.0,729839320.0,0.4, STORED,-6.61e-05,-5e-05,5.56e-05,-0.00012803,-0.007335579,-0.001222596,-2.3e-05,-0.001316657,-0.000219443,-1.65e-05,-0.000942802,-0.000157134,1e-05,0.0,0.00013,9.98e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-2.13e-06,-6.74e-06,3e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1011,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.277,1676554934.0, 2023/02/16 08:42:14.277,1012.0,1.35823e+19,9.0,139.0,1012.0,729839380.0,0.4, STORED,1.74e-05,2.78e-06,-1.2e-05,-0.000121575,-0.006965734,-0.001160956,8.76e-05,0.005019683,0.000836614,-6.38e-05,-0.003657763,-0.000609627,1e-05,-1e-05,0.00014,2.14e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-4.6e-07,-2.4e-06,-3.2e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1012,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.373,1676554934.0, 2023/02/16 08:42:14.373,1013.0,1.35823e+19,9.0,139.0,1013.0,729839440.0,0.4, STORED,3.4e-05,-3.86e-06,-1.48e-05,-0.000123315,-0.007065429,-0.001177572,-1.49e-05,-0.00085514,-0.000142523,3.78e-05,0.002166353,0.000361059,1e-05,-1e-05,0.00013,3.73e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-1.08e-06,-3.26e-06,-1.9e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1013,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.377,1676554934.0, 2023/02/16 08:42:14.377,1014.0,1.35823e+19,9.0,139.0,1014.0,729839500.0,0.4, STORED,-7.73e-05,-4.59e-06,1.27e-05,-6.34e-06,-0.000363255,-6.05e-05,-1.57e-05,-0.000901836,-0.000150306,-8.24e-05,-0.004722318,-0.000787053,0.0,-1e-05,0.00014,7.85e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-1.49e-06,-3.69e-06,7e-08,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1014,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.378,1676554934.0, 2023/02/16 08:42:14.378,1015.0,1.35823e+19,9.0,139.0,1015.0,729839560.0,0.4, STORED,-5.66e-05,1.82e-05,4.7e-05,-6.48e-05,-0.003711048,-0.000618508,6.87e-05,0.003935934,0.000655989,4.79e-05,0.002741603,0.000456934,0.0,-1e-05,0.00014,7.58e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-5.4e-07,9.6e-07,1.13e-06,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1015,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.383,1676554934.0, 2023/02/16 08:42:14.383,1016.0,1.35823e+19,9.0,139.0,1016.0,729839620.0,0.4, STORED,6.74e-07,-1.46e-05,9.45e-05,-7.66e-06,-0.000438886,-7.31e-05,5.08e-05,0.00290862,0.00048477,-0.00017372,-0.009953423,-0.001658904,0.0,-1e-05,0.00014,9.57e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,4.03e-06,-2.14e-06,2.2e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1016,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.386,1676554934.0, 2023/02/16 08:42:14.386,1017.0,1.35823e+19,9.0,139.0,1017.0,729839680.0,0.4, STORED,2.94e-05,-2.01e-05,1.8e-05,-4.62e-06,-0.000264707,-4.41e-05,-6.9e-05,-0.003950544,-0.000658424,8.24e-05,0.004720599,0.000786767,1e-05,-1e-05,0.00014,3.99e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,1.61e-06,-5.28e-06,7.9e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1017,UUT, ATT_CTRL,1676554934.0, 2023/02/16 08:42:14.493,1676554934.0, 2023/02/16 08:42:14.493,1018.0,1.35823e+19,9.0,139.0,1018.0,729839740.0,0.4, STORED,-9.84e-06,3.09e-06,-2.52e-05,4.52e-05,0.002592348,0.000432058,-2.44e-05,-0.001398017,-0.000233003,-1.92e-05,-0.001101225,-0.000183537,1e-05,-1e-05,0.00014,2.73e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,3.47e-06,-2.5e-06,3.4e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1018,UUT, ATT_CTRL,1676554935.0, 2023/02/16 08:42:14.521,1676554935.0, 2023/02/16 08:42:14.521,1019.0,1.35823e+19,9.0,139.0,1019.0,729839800.0,0.4, STORED,-2.47e-05,3.94e-05,2.34e-05,-2.39e-05,-0.001366791,-0.000227798,0.000103125,0.005908627,0.000984771,5.79e-06,0.000331456,5.52e-05,2e-05,-2e-05,0.00013,5.21e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-2.44e-06,3.47e-06,9.5e-07,0.0,763.0,180.9989879, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1019,UUT, ATT_CTRL,1676554935.0, 2023/02/16 08:42:14.522,1676554935.0, 2023/02/16 08:42:14.522,1020.0,1.35823e+19,9.0,139.0,1020.0,729839860.0,0.4, STORED,1.43e-05,7.48e-06,-4.91e-05,-4.73e-05,-0.002707799,-0.0004513,6.68e-05,0.003829363,0.000638227,-0.000102465,-0.005870812,-0.000978469,2e-05,-2e-05,0.00013,5.17e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-9.3e-07,1.11e-06,6.4e-07,0.0,763.0,180.9989879, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1020,UUT, ATT_CTRL,1676554935.0, 2023/02/16 08:42:14.533,1676554935.0, 2023/02/16 08:42:14.533,1021.0,1.35823e+19,9.0,139.0,1021.0,729839920.0,0.4, STORED,8.66e-06,-3.34e-05,1.5e-05,-8.81e-05,-0.005045466,-0.000840911,-1.04e-05,-0.000595876,-9.93e-05,1.94e-05,0.001112971,0.000185495,2e-05,-2e-05,0.00012,3.76e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,2.75e-06,-2.29e-06,6e-07,0.0,763.0,180.9989879, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1021,UUT, ATT_CTRL,1676554935.0, 2023/02/16 08:42:14.535,1676554935.0, 2023/02/16 08:42:14.535,1022.0,1.35823e+19,9.0,139.0,1022.0,729839980.0,0.4, STORED,3.72e-05,3.6e-06,-2.52e-05,-5.48e-05,-0.00313723,-0.000522872,1.32e-05,0.000758883,0.00012648,-0.00014953,-0.008567438,-0.001427906,3e-05,-2e-05,0.00011,4.51e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,4.55e-06,6.1e-07,-1.6e-07,0.0,763.0,180.9989879, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1022,UUT, ATT_CTRL,1676554935.0, 2023/02/16 08:42:14.598,1676554935.0, 2023/02/16 08:42:14.598,1023.0,1.35823e+19,9.0,139.0,1023.0,729840040.0,0.4, STORED,-2.42e-05,-3.01e-05,9.08e-06,6.7e-05,0.003835952,0.000639325,-0.00011527,-0.006604485,-0.001100747,3.48e-05,0.001993893,0.000332316,2e-05,-2e-05,0.0001,3.97e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,9.1e-07,-4.37e-06,1.36e-06,0.0,763.0,180.9989879, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
1023,UUT, ATT_CTRL,1676554935.0, 2023/02/16 08:42:14.600,1676554935.0, 2023/02/16 08:42:14.600,1024.0,1.35823e+19,9.0,139.0,1024.0,729840100.0,0.4, STORED,3.05e-05,2.95e-06,-2.06e-05,-1.97e-05,-0.001127867,-0.000187978,1.39e-06,7.96e-05,1.33e-05,2.95e-05,0.001692517,0.000282086,-4e-05,-2e-05,8e-05,3.69e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,3.64e-06,7.7e-07,4.3e-07,0.0,763.0,180.9989879, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
