,UUT COMMAND_TLM PACKET_TIMESECONDS,UUT COMMAND_TLM PACKET_TIMEFORMATTED,UUT COMMAND_TLM RECEIVED_TIMESECONDS,UUT COMMAND_TLM RECEIVED_TIMEFORMATTED,UUT COMMAND_TLM RECEIVED_COUNT,UUT COMMAND_TLM SYNC,UUT COMMAND_TLM MSG_ID,UUT COMMAND_TLM LEN,UUT COMMAND_TLM SEQ,UUT COMMAND_TLM CCSDS_TAI_SECS,UUT COMMAND_TLM CCSDS_TAI_SUBSECS,UUT COMMAND_TLM CCSDS_REALTIME,UUT COMMAND_TLM REALTIME_CMD_ACCEPT_COUNT,UUT COMMAND_TLM REALTIME_CMD_REJECT_COUNT,UUT COMMAND_TLM STORED_CMD_ACCEPT_COUNT,UUT COMMAND_TLM STORED_CMD_REJECT_COUNT,UUT COMMAND_TLM SEQUENCE_CMD_ACCEPT_COUNT,UUT COMMAND_TLM SEQUENCE_CMD_REJECT_COUNT,UUT TIME TAI_SECONDS,UUT TIME TIME_VALID,UUT GENERAL VOLUME_PERCENT_USED,UUT GENERAL MEM_TOTAL,UUT GENERAL MEM_FREE,UUT GENERAL MEM_AVAILABLE,UUT ANALOGS DET_TEMP,UUT ANALOGS MOTOR1_TEMP,UUT ANALOGS MOTOR2_TEMP,UUT ANALOGS MOTOR3_TEMP,UUT ANALOGS BATTERY_VOLTAGE,UUT ANALOGS BATTERY1_TEMP,UUT ANALOGS BUS_TEMP,UUT ANALOGS PAYLOAD_TEMP,UUT ANALOGS 5V_MON,UUT ANALOGS 3V3_MON,UUT ANALOGS V3_9V_MON,UUT ANALOGS V4_9V_MON,UUT ANALOGS 5V_CURR_MON,UUT ANALOGS 3V3_CURR_MON,UUT ANALOGS V3_9V_CURR_MON,UUT ANALOGS V4_9V_CURR_MON,UUT ANALOGS 5V_AUX_MON,UUT ANALOGS VSOLAR_MON,UUT ANALOGS BB_TEMP_MON,UUT ANALOGS BUCK_TEMP_MON,UUT ANALOGS I_SOLAR_MON,UUT ANALOGS I_BAT1_MON,UUT ANALOGS I_CHG_MON,UUT POWER HEATER_STATUS1,UUT REFS TIME_NOW,UUT REFS POSITION_WRT_ECEF1,UUT REFS POSITION_WRT_ECEF2,UUT REFS POSITION_WRT_ECEF3,UUT REFS VELOCITY_WRT_ECEF1,UUT REFS VELOCITY_WRT_ECEF2,UUT REFS VELOCITY_WRT_ECEF3,UUT REFS POSITION_WRT_ECI1,UUT REFS POSITION_WRT_ECI2,UUT REFS POSITION_WRT_ECI3,UUT REFS VELOCITY_WRT_ECI1,UUT REFS VELOCITY_WRT_ECI2,UUT REFS VELOCITY_WRT_ECI3,UUT REFS REFS_VALID,UUT GPS GPS_TIME,UUT GPS GPS_POSITION_ECEF1,UUT GPS GPS_POSITION_ECEF2,UUT GPS GPS_POSITION_ECEF3,UUT GPS GPS_VELOCITY_ECEF1,UUT GPS GPS_VELOCITY_ECEF2,UUT GPS GPS_VELOCITY_ECEF3,UUT GPS MSG_GPS_TEMP1,UUT GPS MSG_GPS_TEMP2,UUT GPS MSG_USED_SATELLITES,UUT GPS GPS_POS_LOCK,UUT GPS GPS_TIME_LOCK,UUT GPS MSG_DATA_VALID,UUT GPS GPS_NEW_DATA_RECEIVED,UUT GPS GPS_ENABLE,UUT GPS GPS_VALID,UUT ATT_CMD RECOMMEND_SUN_POINT,UUT ATT_CTRL SUN_POINT_ANGLE_ERROR,UUT ATT_CTRL SUN_POINT_STATE,UUT ATT_CTRL MOMENTUM_TOO_HIGH,UUT ATT_CTRL ATT_CTRL_ACTIVE,UUT ATT_DET Q_BODY_WRT_ECI1,UUT ATT_DET Q_BODY_WRT_ECI2,UUT ATT_DET Q_BODY_WRT_ECI3,UUT ATT_DET Q_BODY_WRT_ECI4,UUT ATT_DET BODY_RATE1,UUT ATT_DET BODY_RATE2,UUT ATT_DET BODY_RATE3,UUT ATT_DET MEAS_RATE_VALID,UUT ATT_DET MEAS_ATT_VALID,UUT ATT_DET ATTITUDE_VALID,UUT ATT_DET REINIT_COUNT,UUT CSS CSS_INVALID_COUNT,UUT MOMENTUM TOTAL_MOMENTUM_MAG,UUT MOMENTUM DUTY_CYCLE1,UUT MOMENTUM DUTY_CYCLE2,UUT MOMENTUM DUTY_CYCLE3,UUT MOMENTUM TORQUE_ROD_MODE1,UUT MOMENTUM TORQUE_ROD_MODE2,UUT MOMENTUM TORQUE_ROD_MODE3,UUT TRACKER ATTITUDE_ST1,UUT TRACKER ATTITUDE_ST2,UUT TRACKER ATTITUDE_ST3,UUT TRACKER ATTITUDE_ST4,UUT TRACKER RATE_EST1,UUT TRACKER RATE_EST2,UUT TRACKER RATE_EST3,UUT TRACKER PEAK_BCKGND_ALL_TRK_BLKS,UUT TRACKER MEDIAN_BCKGND_ALL_TRK_BLKS,UUT TRACKER OPERATING_MODE,UUT TRACKER ATT_STATUS,UUT TRACKER NUM_ATTITUDE_STARS,UUT TRACKER NUM_TRACK_STARS,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT1,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT2,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT4,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT5,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT6,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT7,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT8,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT9,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT10,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT13,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT14,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT15,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT16,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT17,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT18,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT19,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT20,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT21,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT22,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT23,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT29,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT30,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT37,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT38,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT40,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT41,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT42
253,1662580004,44811.65745,1662580004,44811.65745,5748,1.35823e+19,1,512,35,431899037,0.6,REALTIME,16,0,236,0,0,0,715895237.6,YES,25,85,8,19,18.40000023,15.2499997,16.19999968,15.54999969,12.30000062,13.26499973,15.98300064,11.64100047,4.985500199,3.323000133,3.906000156,3.965000159,0.23800001,0.586000023,0.024500001,0.024500001,5.022500201,16.16600065,20.74150083,18.79250075,2.422500097,0.061000002,1.350000054,OFF,715895237.8,2639.806888,-3788.433151,-4986.322731,6.766267995,1.933078345,2.115151985,-3093.539205,-3437.865068,-4979.489891,3.687508635,-6.367945,2.10728628,YES,715895237,2634.396548,-3789.980291,-4988.017111,6.768715345,1.929961405,2.10999473,19.16857105,20.08571388,15,YES,YES,NO,NO,YES,YES,NO,1.235999918,ON_SUN,NO,YES,-0.75961586,-0.093996956,-0.28899448,0.575004754,-0.006201075,-0.005194035,-0.000608145,YES,NO,YES,1,0,0.001,29,9,21,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
254,1662580005,44811.65747,1662580005,44811.65747,5749,1.35823e+19,1,512,36,431899038,0.6,REALTIME,16,0,236,0,0,0,715895238.6,YES,25,85,8,19,18.40000023,15.2499997,16.19999968,15.56999969,12.32000062,13.26499973,16.04250064,11.64100047,4.9880002,3.320500133,3.906000156,3.965000159,0.207500008,0.635000025,0.024500001,0.024500001,5.022500201,16.18550065,20.74150083,18.79250075,2.282000091,0.073500003,1.343000054,OFF,715895238.8,2646.571628,-3786.498171,-4984.204411,6.76321551,1.936869995,2.12148594,-3089.849726,-3444.230828,-4977.379451,3.691425555,-6.363585445,2.113611585,YES,715895238,2641.165028,-3788.048371,-4985.906211,6.76566281,1.933773575,2.116361925,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.265999916,ON_SUN,NO,YES,-0.762092392,-0.094833724,-0.287539526,0.572313491,-0.00616277,-0.005109975,-0.000606555,YES,NO,YES,1,0,0.001,32,2,18,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
255,1662580006,44811.65748,1662580006,44811.65748,5750,1.35823e+19,1,512,37,431899039,0.6,REALTIME,16,0,236,0,0,0,715895239.6,YES,25,85,8,19,18.40000023,15.2499997,16.19999968,15.56999969,12.30000062,13.26499973,16.02250064,11.66150047,4.9880002,3.323000133,3.906000156,3.965000159,0.207500008,0.641000026,0.024500001,0.024500001,5.022500201,16.22450065,20.74150083,18.79250075,2.272500091,0.110000004,1.284000051,OFF,715895239.8,2653.333327,-3784.559411,-4982.079771,6.760155035,1.940659665,2.127817225,-3086.156346,-3450.592227,-4975.262671,3.69533782,-6.359217815,2.11993423,YES,715895239,2647.929348,-3786.112711,-4983.786971,6.7626197,1.93754212,2.12269323,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.253999916,ON_SUN,NO,YES,-0.764547776,-0.095646419,-0.286057879,0.569639632,-0.00613885,-0.00509191,-0.000393355,YES,NO,YES,1,0,0.001,28,4,18,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
256,1662580007,44811.65749,1662580007,44811.65749,5751,1.35823e+19,1,512,38,431899040,0.6,REALTIME,16,0,236,0,0,0,715895240.6,YES,25,85,8,19,18.40000023,15.26999969,16.19999968,15.56999969,12.28000061,13.28499973,16.04250064,11.64100047,4.9880002,3.323000133,3.906000156,3.965000159,0.213500009,0.635000025,0.024500001,0.024500001,5.022500201,16.18550065,20.76200083,18.81250075,2.347500094,0.097500004,1.357500054,OFF,715895240.8,2660.091947,-3782.616851,-4979.948771,6.757086575,1.94444735,2.134145825,-3082.459066,-3456.949267,-4973.139571,3.69924541,-6.354842115,2.126254195,YES,715895240,2654.688667,-3784.173311,-4981.657631,6.759630925,1.941405515,2.128992535,19.16857105,20.08571388,13,YES,YES,NO,NO,YES,YES,NO,1.20599992,ON_SUN,NO,YES,-0.76700559,-0.096474298,-0.284588551,0.566925438,-0.006242885,-0.005107945,-0.00072378,YES,NO,YES,1,0,0.001,33,7,22,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
257,1662580008,44811.6575,1662580008,44811.6575,5752,1.35823e+19,1,512,39,431899041,0.6,REALTIME,16,0,236,0,0,0,715895241.6,YES,25,85,8,19,18.40000023,15.26999969,16.19999968,15.56999969,12.30000062,13.28499973,16.04250064,11.66150047,4.9880002,3.320500133,3.906000156,3.965000159,0.213500009,0.647000026,0.024500001,0.024500001,5.022500201,16.18550065,20.76200083,18.81250075,2.366500095,0.097500004,1.404000056,OFF,715895241.8,2666.847487,-3780.670511,-4977.811471,6.754010125,1.94823305,2.14047174,-3078.757866,-3463.301907,-4971.010151,3.703148335,-6.35045834,2.13257149,YES,715895241,2661.446687,-3782.230091,-4979.525391,6.756542995,1.94514268,2.1353102,19.16857105,20.08571388,13,YES,YES,NO,NO,YES,YES,NO,1.223999918,ON_SUN,NO,YES,-0.769426295,-0.097328131,-0.283113353,0.564231513,-0.006113595,-0.005193905,-0.000789475,YES,NO,YES,1,0,0.001,31,3,14,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
258,1662580009,44811.65751,1662580009,44811.65751,5753,1.35823e+19,1,512,40,431899042,0.6,REALTIME,16,0,236,0,0,0,715895242.6,YES,25,85,8,19,18.40000023,15.26999969,16.19999968,15.58999969,12.30000062,13.28499973,16.04250064,11.62050046,4.9880002,3.323000133,3.906000156,3.965000159,0.201500008,0.641000026,0.024500001,0.024500001,5.022500201,16.18550065,20.76200083,18.81250075,2.338000094,0.122000005,1.428000057,OFF,715895242.8,2673.603466,-3778.722691,-4975.671591,6.750996765,1.95195475,2.1466939,-3075.054226,-3469.654107,-4968.878172,3.70700259,-6.34615003,2.138785135,YES,715895242,2668.201667,-3780.283071,-4977.386811,6.75343564,1.94893908,2.141611605,19.16857105,20.08571388,13,YES,YES,NO,NO,YES,YES,NO,1.20599992,ON_SUN,NO,YES,-0.771834849,-0.0982287,-0.28159587,0.561538792,-0.00611518,-0.005147265,-0.000687585,YES,NO,YES,1,0,0.001,31,3,18,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
259,1662580011,44811.65754,1662580011,44811.65754,5754,1.35823e+19,1,512,41,431899043,0.6,REALTIME,16,0,236,0,0,0,715895243.6,YES,25,85,8,19,18.40000023,15.28999969,16.19999968,15.58999969,12.30000062,13.28499973,16.04250064,11.68200047,4.9880002,3.320500133,3.906000156,3.969500159,0.213500009,0.641000026,0.024500001,0.024500001,5.022500201,16.20500065,20.76200083,18.81250075,2.413000097,0.067000003,1.338000054,OFF,715895243.8,2680.352906,-3776.768851,-4973.521731,6.74790435,1.955736445,2.153014405,-3071.345266,-3475.998066,-4966.736232,3.710896145,-6.341750145,2.14509704,YES,715895243,2674.954246,-3778.332231,-4975.243251,6.750359665,1.95271595,2.147958955,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.34999991,ON_SUN,NO,YES,-0.774242734,-0.099090219,-0.280069817,0.55882929,-0.00614029,-0.00524901,-0.00061752,YES,NO,YES,1,0,0.001,32,3,19,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
260,1662580011,44811.65754,1662580011,44811.65754,5755,1.35823e+19,1,512,42,431899044,0.6,REALTIME,16,0,236,0,0,0,715895244.6,YES,25,85,8,19,18.40000023,15.28999969,16.19999968,15.58999969,12.30000062,13.28499973,16.04250064,11.62050046,4.9880002,3.320500133,3.906000156,3.965000159,0.219500009,0.653000026,0.024500001,0.024500001,5.022500201,16.22450065,20.76200083,18.81250075,2.338000094,0.073500003,1.347500054,OFF,715895244.8,2687.099266,-3774.811231,-4971.365551,6.744803965,1.95951614,2.159332195,-3067.632427,-3482.337606,-4964.587992,3.71478501,-6.33734221,2.151406235,YES,715895244,2681.704306,-3776.377591,-4973.094491,6.74725563,1.956476815,2.15430288,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.244999917,ON_SUN,NO,YES,-0.77665673,-0.099927422,-0.278556961,0.556079862,-0.006216305,-0.005206955,-0.00062938,YES,NO,YES,1,0,0.001,29,6,19,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
261,1662580012,44811.65755,1662580012,44811.65755,5756,1.35823e+19,1,512,43,431899045,0.6,REALTIME,16,0,236,0,0,0,715895245.6,YES,25,85,8,19,18.40000023,15.28999969,16.19999968,15.58999969,12.30000062,13.28499973,16.06200064,11.70250047,4.9880002,3.323000133,3.906000156,3.965000159,0.232000009,0.647000026,0.024500001,0.024500001,5.022500201,16.22450065,20.78250083,18.83250075,2.300500092,0.030500001,1.396500056,OFF,715895245.8,2693.842505,-3772.849831,-4969.203072,6.741695605,1.963293835,2.165647265,-3063.915707,-3488.672746,-4962.433432,3.718669185,-6.33292623,2.157712725,YES,715895245,2688.450066,-3774.419251,-4970.936991,6.74411118,1.960308135,2.160657615,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.223999918,ON_SUN,NO,YES,-0.779036396,-0.100848733,-0.277059348,0.553326219,-0.00602898,-0.005244585,-0.00074633,YES,NO,YES,1,0,0.001,33,6,23,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
262,1662580013,44811.65756,1662580013,44811.65756,5757,1.35823e+19,1,512,44,431899046,0.6,REALTIME,16,0,236,0,0,0,715895246.6,YES,25,85,8,19,18.40000023,15.28999969,16.19999968,15.60999969,12.28000061,13.28499973,16.04250064,11.68200047,4.985500199,3.320500133,3.906000156,3.969500159,0.24400001,0.647000026,0.024500001,0.024500001,5.022500201,16.16600065,20.78250083,18.85250075,2.432000097,0.018500001,1.362500055,OFF,715895246.8,2700.582645,-3770.884631,-4967.034272,6.73857928,1.96706953,2.17195961,-3060.195107,-3495.003445,-4960.272572,3.722548665,-6.32850221,2.1640165,YES,715895246,2695.192745,-3772.457131,-4968.773272,6.74102948,1.964087775,2.16700244,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.319999912,ON_SUN,NO,YES,-0.781382045,-0.101776875,-0.275583367,0.55057909,-0.006118835,-0.005154305,-0.00091883,YES,NO,YES,1,0,0.001,28,1,15,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
263,1662580014,44811.65757,1662580014,44811.65757,5758,1.35823e+19,1,512,45,431899047,0.6,REALTIME,16,0,236,0,0,0,715895247.6,YES,25,85,8,19,18.40000023,15.30999969,16.19999968,15.60999969,12.30000062,13.30499973,16.10150064,11.66150047,4.9880002,3.320500133,3.906000156,3.965000159,0.23800001,0.647000026,0.024500001,0.024500001,5.022500201,16.20500065,20.78250083,18.83250075,2.404000096,0.183000007,1.374500055,OFF,715895247.8,2707.319665,-3768.915692,-4964.859152,6.73545499,1.97084321,2.178269215,-3056.470607,-3501.329745,-4958.105392,3.72642344,-6.324070155,2.17031754,YES,715895247,2701.932285,-3770.491191,-4966.603292,6.73794812,1.96788317,2.17327537,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.274999915,ON_SUN,NO,YES,-0.783724745,-0.102692462,-0.274117172,0.54780427,-0.00610852,-0.005237015,-0.000917945,YES,NO,YES,1,0,0.001,27,9,22,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
264,1662580015,44811.65758,1662580015,44811.65758,5759,1.35823e+19,1,512,46,431899048,0.6,REALTIME,16,0,236,0,0,0,715895248.6,YES,25,85,8,19,18.40000023,15.30999969,16.19999968,15.60999969,12.30000062,13.30499973,16.06200064,11.70250047,4.9880002,3.323000133,3.906000156,3.965000159,0.23800001,0.641000026,0.024500001,0.024500001,5.022500201,16.18550065,20.78250083,18.85250075,2.413000097,0.097500004,1.389000056,OFF,715895248.8,2714.053564,-3766.942952,-4962.677732,6.73232274,1.97461488,2.18457608,-3052.742247,-3507.651585,-4955.931932,3.73029351,-6.31963007,2.176615855,YES,715895248,2708.668685,-3768.521492,-4964.426872,6.73476592,1.97159576,2.179597205,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.274999915,ON_SUN,NO,YES,-0.7860587,-0.103608077,-0.272611181,0.545032283,-0.006220045,-0.005205805,-0.00079733,YES,NO,YES,1,0,0.001,32,0,17,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
265,1662580016,44811.65759,1662580016,44811.65759,5760,1.35823e+19,1,512,47,431899049,0.6,REALTIME,16,0,236,0,0,0,715895249.6,YES,25,85,8,19,18.40000023,15.30999969,16.19999968,15.62999969,12.30000062,13.30499973,16.08200064,11.66150047,4.9880002,3.323000133,3.906000156,3.969500159,0.232000009,0.659000026,0.024500001,0.024500001,5.022500201,16.20500065,20.80250083,18.85250075,2.338000094,0.165000007,1.369500055,OFF,715895249.8,2720.784304,-3764.966452,-4960.490012,6.72918253,1.978384535,2.19088019,-3049.010028,-3513.969004,-4953.752172,3.73415887,-6.31518196,2.182911425,YES,715895249,2715.401944,-3766.548032,-4962.244112,6.73161505,1.97539005,2.185873045,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.20599992,ON_SUN,NO,YES,-0.788386679,-0.10449387,-0.271092436,0.542251166,-0.00606167,-0.00521713,-0.00071755,YES,NO,YES,1,0,0.001,29,5,20,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
266,1662580017,44811.6576,1662580017,44811.6576,5761,1.35823e+19,1,512,48,431899050,0.6,REALTIME,16,0,236,0,0,0,715895250.6,YES,25,85,8,19,18.40000023,15.32999969,16.19999968,15.62999969,12.30000062,13.30499973,16.10150064,11.68200047,4.9880002,3.320500133,3.906000156,3.965000159,0.226000009,0.653000026,0.024500001,0.024500001,5.022500201,16.22450065,20.78250083,18.85250075,2.385000095,0.158500006,1.394000056,OFF,715895250.8,2727.511924,-3762.986192,-4958.295972,6.72603437,1.982152165,2.19718154,-3045.273948,-3520.281944,-4951.566112,3.738019515,-6.310725835,2.18920424,YES,715895250,2722.132024,-3764.570792,-4960.055072,6.72845834,1.97910864,2.19224958,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.268999915,ON_SUN,NO,YES,-0.790686536,-0.105362278,-0.269581426,0.539480683,-0.00602728,-0.005156435,-0.00076155,YES,NO,YES,1,0,0.001,28,5,20,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
267,1662580018,44811.65762,1662580018,44811.65762,5762,1.35823e+19,1,512,49,431899051,0.6,REALTIME,16,0,236,0,0,0,715895251.6,YES,25,85,8,19,18.40000023,15.32999969,16.19999968,15.62999969,12.28000061,13.32499973,16.10150064,11.51800046,4.9880002,3.323000133,3.906000156,3.965000159,0.232000009,0.598000024,0.024500001,0.024500001,5.022500201,16.16600065,20.80250083,18.87250075,2.24400009,0.110000004,1.472000059,OFF,715895251.8,2734.236383,-3761.002152,-4956.095632,6.722878255,1.985917775,2.203480125,-3041.533988,-3526.590444,-4949.373753,3.741875435,-6.306261695,2.195494305,YES,715895251,2728.859004,-3762.589772,-4957.859752,6.725343905,1.98287039,2.198494725,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.250999917,ON_SUN,NO,YES,-0.792989162,-0.106229014,-0.268013167,0.536705215,-0.00601393,-0.005221205,-0.00073206,YES,NO,YES,1,0,0.001,27,0,16,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
268,1662580019,44811.65763,1662580019,44811.65763,5763,1.35823e+19,1,512,50,431899052,0.6,REALTIME,16,0,236,0,0,0,715895252.6,YES,25,85,8,19,18.40000023,15.32999969,16.19999968,15.62999969,12.30000062,13.30499973,16.10150064,11.64100047,4.9880002,3.320500133,3.906000156,3.965000159,0.232000009,0.647000026,0.024500001,0.024500001,5.022500201,16.20500065,20.80250083,18.87250075,2.385000095,0.079500003,1.421000057,OFF,715895252.8,2740.957663,-3759.014352,-4953.889012,6.719714195,1.98968136,2.20977593,-3037.790188,-3532.894463,-4947.175113,3.74572663,-6.30178955,2.2017816,YES,715895252,2735.582863,-3760.604992,-4955.658212,6.722196955,1.98666361,2.20482935,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.253999916,ON_SUN,NO,YES,-0.795267122,-0.107152551,-0.26646615,0.533914119,-0.006045835,-0.005313385,-0.000799545,YES,NO,YES,1,0,0.001,30,6,21,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
269,1662580020,44811.65764,1662580020,44811.65764,5764,1.35823e+19,1,512,51,431899053,0.6,REALTIME,16,0,236,0,0,0,715895253.6,YES,25,85,8,19,18.40000023,15.34999969,16.19999968,15.64999969,12.30000062,13.32499973,16.14100065,11.70250047,4.985500199,3.320500133,3.906000156,3.965000159,0.207500008,0.635000025,0.024500001,0.024500001,5.022500201,16.20500065,20.82300083,18.87250075,2.282000091,0.036500001,1.384500055,OFF,715895253.8,2747.675803,-3757.022792,-4951.676092,6.7165422,1.993442915,2.216068955,-3034.042548,-3539.194023,-4944.970193,3.74957309,-6.297309405,2.20806612,YES,715895253,2742.303543,-3758.616472,-4953.450312,6.719012925,1.990442275,2.211123705,19.16857105,20.08571388,14,YES,YES,NO,NO,YES,YES,NO,1.286999914,ON_SUN,NO,YES,-0.797554092,-0.108058493,-0.264927739,0.531078229,-0.00617595,-0.005315435,-0.000800415,YES,NO,YES,1,0,0.001,25,4,17,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
